"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Mapk8ip1",0.135349072488283,0.395879435204637,0.670310595042692,0.201919936055408,"1",16.3645609196009,"4",0.326995661308987
"P2ry12",0.135346636857441,0.399636675234055,0.661203410611433,0.204697426972256,"1",13.137907006922,"5",0.342735260956432
"Parva",0.135379134834417,0.333644086657506,0.857092706485207,0.157951565577526,"2",22.4589302223989,"1",0.340167185991395
"Slc9a8",0.135406625045161,0.357632294730015,0.775411363935081,0.174625535996785,"7",2026.18012222941,"5",-0.173258269267526
"Stxbp3",0.135522327321277,0.243374990873946,1.32600927513697,0.102203151865041,"7",1815.19996568206,"2",0.188936546321209
"Vwa8",0.135509689480154,0.304885133190753,0.974523672085974,0.139052229680676,"5",704.877456977082,"3",0.215876385042758
"Ovgp1",0.135550258618083,0.318051460951989,0.917891257126292,0.147675726907411,"3",91.8344066144996,"4",-0.30102792078215
"Pcsk7",0.135575358072354,0.289478414930916,1.04834816177496,0.129322836645042,"8",2138.70934584002,"1",0.15459059122016
"Acot7",0.135877332121631,0.288641223921978,1.05489042844753,0.128807057545873,"8",2773.18616558199,"3",0.262656685088246
"Plekhn1",0.135935047068936,0.289882186534304,1.04834816177496,0.129665937353087,"7",1533.16617803559,"1",0.189170324495119
"Adssl1",0.135957952393906,0.289690898820861,1.04974594678296,0.12951510106856,"3",129.218337541507,"2",0.339254589741457
"Htatip2",0.135973569706227,0.294608412352231,1.02570844042957,0.132565517009182,"6",874.484282308465,"4",0.152430419668297
"Rpe",0.135994417792387,0.275835436854899,1.12229778174403,0.121174985823329,"6",1134.80817499259,"2",0.199219217439671
"Edc4",0.136139429006991,0.210187419174129,1.63324323358086,0.0833552689567906,"9",6226.66627430267,"4",-0.133837223571935
"Gm43692",0.13613927277091,0.407365661291981,0.646523257775297,0.210571346248809,"1",13.5151776351071,"3",0.330929241298264
"Rnf39",0.136147334054288,0.289902820410832,1.04974594678296,0.129695508205127,"3",75.5530905698181,"2",-0.296612172095633
"Gm10800",0.136202901030214,0.586486943416612,0.367553113737317,0.370566581915983,"2",20.6955976416136,"2",-0.338535884001831
"Gemin8",0.136245678116185,0.306073103309615,0.974523672085974,0.139807458780914,"3",61.0496741250964,"3",0.271910064036969
"Btaf1",0.136510961106729,0.289531989042833,1.05489042844753,0.129407716124252,"8",2160.47501969165,"3",0.205093162193316
"Cdpf1",0.136534932881653,0.299315453153245,1.00949596683145,0.135250597692036,"5",528.766840711736,"1",-0.212718229916727
"Asph",0.13655622106532,0.299315644082132,1.00949596683145,0.135271685625387,"3",67.5251772771809,"1",0.332257083874344
"Aebp1",0.136662853459848,0.378320986441191,0.722065067244573,0.189266673682689,"2",21.1486820015971,"4",0.333123321099474
"Dok3",0.136919487744844,0.356373253038408,0.787863848896662,0.173785721906886,"4",175.773624616794,"2",0.339102928078909
"Ppm1k",0.136945164606969,0.320288684514549,0.917891257126292,0.149195412358227,"4",341.018198107448,"4",0.250867962556132
"Stau1",0.136970132780636,0.291358260030886,1.04834816177496,0.130653286546267,"8",2984.63747515032,"1",0.136165781531687
"Plekha3",0.137002508836973,0.282409510510161,1.09391976816347,0.125239997323551,"7",1795.16713254594,"4",0.200775005356807
"9530056E24Rik",0.137070745305981,0.336421303257833,0.857092706485207,0.159925226604815,"2",21.5081716488794,"1",0.318524157740349
"Cxcl17",0.137128386133552,0.425675769957825,0.60810321096132,0.225501828738533,"1",10.1559516329851,"1",-0.339549982966663
"Ttf2",0.137148901104824,0.253175492082592,1.27569708679484,0.107508986674421,"6",732.208737562327,"1",0.19194321097405
"Dynlt1f",0.137183363624529,0.320691283914541,0.917891257126292,0.149454919152426,"3",114.155008732073,"4",-0.233836949128634
"Bcs1l",0.137263008259122,0.307649644326319,0.974523672085974,0.140851384313025,"4",296.985774798284,"3",-0.22494096204059
"Flywch1",0.137318652841745,0.21088570303752,1.6389934614287,0.083782306685986,"6",1251.85458156103,"5",0.146853505215213
"Cmpk1",0.13744331645198,0.292181929554876,1.04834816177496,0.131104647733892,"8",2742.08311716843,"1",0.179494235178794
"Inpp5b",0.137444287519527,0.273042440878924,1.15340536092156,0.119163905575843,"9",5231.16100961992,"1",-0.160403468077045
"Nfyc",0.137473618692181,0.283438842190941,1.09271429720464,0.125809298042373,"6",1260.4545426139,"3",-0.146833548438829
"Slc25a12",0.137500030310318,0.292256793080472,1.04834816177496,0.13115874603864,"8",2567.33125391491,"1",-0.133812951151583
"Brms1",0.137577669368605,0.589982531144092,0.367553113737317,0.374306907564193,"2",43.1028788411287,"2",0.278815017345184
"Traj33",0.137723261372127,0.380562619072167,0.722065067244573,0.190735250353108,"2",40.8999511493665,"4",0.301298725285836
"Gm17745",0.137788927615243,0.43698278174378,0.586827485390166,0.234803125357414,"2",23.4624488557769,"3",0.334624904707467
"Xxylt1",0.137781675754607,0.278301605219387,1.12229778174403,0.122767484704903,"6",1201.05384082629,"2",0.187413753631217
"Gm49760",0.137825326790196,0.308450915744874,0.974523672085974,0.1414284031656,"3",132.718539781031,"3",0.256237190159796
"A430027C01Rik",0.137846651089539,0.410468780693805,0.646523257775297,0.213212207653399,"1",17.2300307636983,"3",-0.317157933847784
"Acad11",0.137906835206384,0.359235324999462,0.784513870974168,0.175786356760192,"4",338.928840854792,"5",-0.238063826197111
"Gm15751",0.137969992970933,0.403508848896107,0.664026836569568,0.207777736339242,"1",17.091510272383,"2",-0.315731156432682
"Chchd7",0.138090608666375,0.298033481393233,1.02570844042957,0.134629494331296,"6",734.188200671273,"4",-0.192986381316737
"Cpa3",0.138073444724755,0.381201347035992,0.722065067244573,0.191220225140719,"2",20.9853575994704,"4",-0.332618077214665
"Gm38228",0.138126965380429,0.381201347035992,0.722065067244573,0.191294346792771,"2",30.9668862724399,"4",-0.319553677940707
"Asb3",0.138217168075463,0.211747453605117,1.6389934614287,0.0843305182895484,"6",1193.18175956828,"5",0.146076153406073
"Micu1",0.138232805516231,0.247498192061938,1.32600927513697,0.104247238769844,"7",1475.916468745,"2",0.20659708969035
"5930420M18Rik",0.138295532879292,0.593427642575273,0.365990286837608,0.377866675299649,"2",47.3076650211707,"5",0.28512440622017
"Kif20b",0.13840359841972,0.301839571937945,1.00949596683145,0.137101685362977,"5",428.399587016731,"1",-0.209245296339204
"Cptp",0.138524564715093,0.35925864085027,0.787863848896662,0.175822973612871,"4",239.595843280055,"2",0.207765058882894
"Gm44152",0.138614859609765,0.594077782782475,0.365990286837608,0.37873917586034,"2",46.5488658659644,"5",0.302622546854526
"Dcaf10",0.138719050342097,0.279716223192414,1.12229778174403,0.123602712754658,"6",916.585982108778,"2",0.159582077067656
"Enox2",0.138795440560968,0.323388663719703,0.917891257126292,0.15121120228937,"4",204.307416787269,"4",-0.215297003734764
"Snn",0.138797043836549,0.382298761850579,0.722065067244573,0.192222349664696,"2",43.0235539149619,"4",-0.326216166466668
"Tmem100",0.138860145539526,0.594685792925983,0.365990286837608,0.379409373782477,"2",48.0446606243823,"5",0.336252599760707
"Scimp",0.138900158401267,0.339305964719677,0.857092706485207,0.162059666766822,"2",22.9545671863695,"1",0.333589515783111
"Lima1",0.138972482000591,0.59360812493686,0.367553113737317,0.378101767626194,"2",47.5746892293982,"2",0.32476364359011
"Thrap3",0.138981145864337,0.214504936091339,1.61916474706562,0.0858350863407876,"9",4808.19149423411,"2",-0.181230169904497
"Gm26816",0.139005471163642,0.302803644653405,1.00949596683145,0.137697896505663,"3",127.076801831266,"1",0.261160754593275
"Rmdn2",0.139145425355647,0.323912478521778,0.917891257126292,0.151592494508859,"3",66.5282489719348,"4",0.258395774889725
"Fam117b",0.139292266528661,0.294603380804358,1.05108857523011,0.132521910913327,"8",3016.42850236931,"2",0.19912004696212
"Nek1",0.139576869315336,0.302779861755653,1.01388167678131,0.137665836666898,"5",641.679814530766,"5",0.152440753201223
"Tert",0.139593412743076,0.311250970797629,0.974523672085974,0.143242711020323,"3",98.5932745110339,"3",-0.28130658896083
"Ikzf5",0.139675290082146,0.29550479107631,1.04974594678296,0.133056279483806,"3",63.7108958084047,"2",0.262862964552913
"Kif18b",0.139713719900249,0.324890760456643,0.917891257126292,0.152211625086899,"3",91.9843879441981,"4",-0.315323686990476
"Gnas",0.139803295571995,0.362615578961425,0.784513870974168,0.17820372684857,"4",242.925927603827,"5",0.239894811290991
"Cry2",0.139874871164897,0.300704577388042,1.02570844042957,0.136369035928297,"6",987.247302845739,"4",-0.21213461652466
"Abi1",0.139929375243166,0.295535982427253,1.05108857523011,0.133128052707197,"8",3949.18410836447,"2",-0.124459724381318
"Ubiad1",0.139921095239992,0.300704577388042,1.02570844042957,0.136414101439384,"5",623.044680732451,"4",0.223948853185096
"Ttc1",0.140058510042349,0.287088606049909,1.09391976816347,0.128033621951531,"7",1842.41469501897,"4",-0.145952536697586
"Cbx4",0.140137740163599,0.290817031308856,1.07538608743256,0.130313886148716,"8",2729.5423691659,"4",0.172341737564665
"Timm22",0.140191593979144,0.287633158623042,1.09271429720464,0.128296659371785,"6",789.248281426361,"3",-0.189929650142665
"Pkm",0.140215882283057,0.215873115077272,1.61916474706562,0.0865976624905943,"9",16131.3824484199,"2",-0.130309665432641
"Sema4c",0.140248259028146,0.312152091554438,0.974523672085974,0.14391467651878,"3",112.916796061007,"3",0.252376415466501
"Rab5b",0.140269993606661,0.30128638771066,1.02570844042957,0.136754254988792,"5",519.060638932922,"4",0.240019971517084
"AC121824.2",0.140302509825699,0.598806761678462,0.365990286837608,0.383350364399021,"2",23.8563443278507,"5",-0.290334786570534
"Gm17638",0.140392913996729,0.304885133190753,1.00949596683145,0.139072288161176,"3",116.740136727781,"1",-0.277553578344853
"Plk4",0.140407414979856,0.303005904911104,1.01821108555137,0.137896175922917,"5",698.66309682544,"2",0.190244872836286
"Dhx58",0.140429092278107,0.303005968631721,1.01821108555137,0.137917465514593,"5",675.136119498111,"2",0.238019573872167
"Ltb",0.140447415971512,0.216841887586498,1.61228009794363,0.0871110523231321,"9",16455.9049716565,"5",0.166221766585646
"Cep78",0.140486260164992,0.303999225138944,1.01388167678131,0.138562776487867,"5",479.165132410983,"5",0.237319826894852
"Tulp3",0.140477927367058,0.305005973078739,1.00949596683145,0.139156501841194,"3",51.3907139445212,"1",-0.272796896396444
"Zmynd10",0.140591942527746,0.598014648770275,0.367553113737317,0.382507826142985,"2",26.0977862729073,"2",0.304135092278894
"Plekha8",0.140671073904851,0.342176959637293,0.857092706485207,0.164125855745196,"2",26.7100416585222,"1",-0.324500341191013
"Trim12c",0.140657879100181,0.301839571937945,1.02570844042957,0.137132418488506,"5",469.296150514789,"4",-0.246754748563046
"Mtf2",0.14071652660628,0.257886375409083,1.27569708679484,0.110305595319518,"6",1268.20540389714,"1",-0.199068133790263
"Kmo",0.140792198607354,0.433034139570362,0.60810321096132,0.231526813326281,"1",12.1310763952218,"1",0.33498581886672
"1700021J08Rik",0.140821460712025,0.415986513569454,0.646523257775297,0.217813449119519,"1",18.9639224776927,"3",0.30209367372962
"Gm36796",0.140932542752722,0.598806761678462,0.367553113737317,0.38343449554734,"2",19.9043953891408,"2",0.305190045595488
"Pex19",0.14117848787102,0.2891382228145,1.09391976816347,0.129057442766609,"7",1595.02252280166,"4",0.126701482085637
"Traj39",0.141179533996806,0.416288211238358,0.646523257775297,0.21836729351796,"1",12.4473145740734,"3",-0.308443648464495
"Cbx1",0.141332615903116,0.215268729170525,1.6389934614287,0.0862313482202165,"6",1026.73925902396,"5",-0.215889622183924
"Heatr6",0.14133932898736,0.289304347703983,1.09391976816347,0.129204474679754,"7",1829.21981587802,"4",0.150296451357849
"Vcp",0.141335611951556,0.221404672725645,1.57648397549081,0.0896524253648396,"9",5937.84972091001,"3",-0.116970553240377
"Ap2m1",0.141374878154244,0.278034719666466,1.15340536092156,0.12257171931409,"9",5810.51235982987,"1",0.120126828779884
"Wars",0.141556331640953,0.342545858403116,0.86114947678212,0.164380674270291,"8",3062.10472130169,"5",0.157429138118423
"Akap11",0.141699677677108,0.21560122312024,1.6389934614287,0.086455303826282,"6",1162.07028142307,"5",0.23781754820918
"Kif3c",0.141704651315734,0.305005973078739,1.01821108555137,0.13917021070243,"5",538.985931158036,"2",0.208045496439645
"Eif2ak2",0.141850569223486,0.307200082047218,1.00949596683145,0.140516231747531,"4",325.740697226035,"1",0.20737994522632
"Dnajc5",0.141926857595948,0.222099956079607,1.57648397549081,0.0900274660589313,"9",4840.11043460439,"3",0.11723397073985
"Zfp523",0.141915801512269,0.30729421475144,1.00949596683145,0.140580850419547,"5",519.755596859421,"1",0.180210267302889
"Grk3",0.142001230098292,0.445743353925735,0.586827485390166,0.241981218728839,"2",23.0245700635285,"3",0.329227127123098
"Tnip2",0.142168667741623,0.305769626023156,1.01821108555137,0.139625928021239,"5",707.247378408977,"2",0.207642125820253
"Tubgcp5",0.142231088834228,0.284662734862235,1.12229778174403,0.126732041306545,"6",1272.78183931916,"2",0.160071713522702
"Lrrtm2",0.142283191128629,0.344988112419542,0.857092706485207,0.166006769223493,"2",27.329855691489,"1",-0.310546046815351
"Gm7984",0.142419837129573,0.436324093667726,0.60810321096132,0.234203396006459,"1",18.9672930997074,"1",0.289480105371001
"Nup54",0.142447769326906,0.284871916028969,1.12229778174403,0.126925109934322,"6",820.503425693068,"2",0.145469610589511
"Strn3",0.142536778530797,0.253175492082592,1.32600927513697,0.107493047902002,"7",1782.78517675962,"2",0.16802947437073
"Rabif",0.142579446674031,0.3003296704553,1.04834816177496,0.136003907740563,"7",1944.48553176257,"1",0.144286943246934
"Rbbp9",0.142629468099997,0.273331794242519,1.19469093476593,0.119386080491137,"3",123.730545993388,"5",-0.269354842012717
"Hexa",0.142691756829118,0.300426594124185,1.04834816177496,0.136111038328646,"7",1936.49050329815,"1",0.21058802202256
"Ostc",0.142791041036969,0.300102422761786,1.05108857523011,0.135850626105139,"8",2784.32997179794,"2",-0.173355428179523
"Vps37b",0.142793891443062,0.223109186642182,1.57648397549081,0.0905774455453033,"9",22387.9902386602,"3",-0.289097348626961
"1600020E01Rik",0.142946229513675,0.371145709465316,0.775411363935081,0.184348896807814,"7",1280.00837709242,"5",-0.185036696695446
"Aip",0.143104351272502,0.29550479107631,1.07538608743256,0.133072533618282,"8",3105.51960730652,"4",0.140681876417831
"Gm10463",0.14312733812954,0.420344815609226,0.646523257775297,0.221380029887935,"1",17.3148338773026,"3",0.320072888088053
"Mrpl51",0.143081991386755,0.305625480625069,1.02570844042957,0.139495772626023,"6",796.433203220633,"4",0.192630500198489
"Spag4",0.143156978416357,0.27407691485677,1.19469093476593,0.119827625915991,"3",81.5590208072262,"5",-0.29200411946214
"Eme2",0.14322539733509,0.308268316905928,1.01388167678131,0.141264410448542,"5",479.640238092113,"5",-0.219137322514703
"Gm3355",0.143236756250534,0.413766995313289,0.664026836569568,0.215709288182552,"1",16.0420152717642,"2",-0.301194973200702
"Calr3",0.143273263553902,0.414746615134665,0.661203410611433,0.216685608777204,"1",13.480810357962,"5",-0.317354145611222
"Cenpp",0.143417678011362,0.60730936509923,0.365990286837608,0.391861978771577,"2",28.9453454117631,"5",-0.299391249251535
"Clic3",0.143527008094321,0.449139566259813,0.586827485390166,0.244581263944878,"2",43.319514336664,"3",0.287634268509377
"Cnot1",0.143591972303214,0.281275771239834,1.15340536092156,0.124493935235818,"9",6963.89338422086,"1",0.181748512227531
"Cwc27",0.14392649092173,0.318051460951989,0.974523672085974,0.14768906599637,"5",465.106241907579,"3",0.189867757165416
"Kat8",0.143933791843367,0.293189527192807,1.09271429720464,0.131721340346305,"6",947.385715805059,"3",-0.198792791755605
"Vps72",0.143894639115877,0.346413506906192,0.86114947678212,0.16709600713406,"8",2142.19708731056,"5",0.157275135073559
"Ercc4",0.144061168108897,0.293379428851332,1.09229101900081,0.131888998081005,"7",1713.41520056723,"3",0.117724802257818
"Ppp2r2d",0.144260777584706,0.255397879845528,1.32600927513697,0.108793188923814,"7",1882.79535790681,"2",0.161842274012295
"Zfp335",0.144257384614085,0.347013913027243,0.86114947678212,0.16751724120316,"8",2409.97240302366,"5",0.152572962780965
"Fzd4",0.144290738422387,0.450948465954789,0.586827485390166,0.245882720245205,"2",38.335677797787,"3",0.326325212890626
"Armcx3",0.144739712710033,0.275835436854899,1.19469093476593,0.121152432397414,"3",95.8440690355665,"5",-0.248937746680976
"Med23",0.144795878764526,0.263137383607533,1.27569708679484,0.113503338890835,"6",1031.27990654621,"1",0.172230568985254
"Ramp2",0.144861102976369,0.348999533850862,0.857092706485207,0.169014509026007,"2",29.5210248838939,"1",0.329734744872635
"Syt5",0.144885500525637,0.416253307842139,0.664026836569568,0.218192236437507,"1",12.1824144855874,"2",0.318836764829153
"Wdr13",0.144934055377137,0.308301865519614,1.02570844042957,0.141301416332733,"6",974.926907025244,"4",0.194118820710983
"Akr1e1",0.144983391713446,0.31980713414884,0.974523672085974,0.148773596646562,"4",169.999274259397,"3",0.269531545178333
"Tmem104",0.144998136083838,0.289304347703983,1.12229778174403,0.129197560970417,"6",1258.85141210268,"2",0.200429570159813
"Swi5",0.145454514631085,0.295571112613274,1.09229101900081,0.133164616481184,"7",1695.4245624491,"3",-0.189010128357399
"Vps53",0.145463427057444,0.256807925840915,1.32600927513697,0.109700158049361,"7",1522.50987430334,"2",-0.169281677411645
"Sco1",0.145852759952719,0.320901977629447,0.974523672085974,0.149665692204809,"5",415.784356171429,"3",0.194981467834798
"F730311O21Rik",0.145897541387094,0.415767619665266,0.670310595042692,0.217656624356059,"1",10.9668107624967,"4",-0.324500403238697
"Raf1",0.145987881570842,0.305145204809843,1.04834816177496,0.139255151002191,"8",3404.52265543879,"1",0.133129495514366
"Ubtd1",0.146025406851852,0.335352902419464,0.917891257126292,0.159087915608897,"4",248.262294260297,"4",-0.240032719500297
"Gm44226",0.146093950839079,0.613253262002994,0.367553113737317,0.397477113861399,"2",29.4700158299871,"2",0.274733681720446
"Dennd2c",0.14632820562976,0.277919806673288,1.19469093476593,0.122482059059425,"3",73.3993365803416,"5",-0.283456105369714
"Trav6-1",0.146345614064068,0.396941782185974,0.722065067244573,0.202676490946347,"2",35.6516991070765,"4",-0.284824571072732
"Rnaseh2a",0.146397332584046,0.220816969251061,1.6389934614287,0.0893214866497592,"6",1032.61845571724,"5",-0.139470376506573
"Ripor1",0.146467042453822,0.291121803572889,1.12229778174403,0.130506399314285,"6",874.019943843462,"2",-0.235826316466388
"Uros",0.146497115782314,0.310628136198553,1.02570844042957,0.142825300063789,"5",646.534589931948,"4",-0.230381791243039
"Cnnm4",0.146541193314057,0.312152091554438,1.01821108555137,0.143920249340739,"5",428.041146277632,"2",0.211717271709953
"Gtf3c4",0.146705554744638,0.313455006529109,1.01388167678131,0.14469691888542,"5",574.819311129762,"5",0.196918679785094
"Kpnb1",0.146719552920749,0.29705015743246,1.09391976816347,0.13412277316011,"7",1849.36273131719,"4",-0.164215697322768
"Wdr75",0.146789692497202,0.2975890699595,1.09229101900081,0.134386981073487,"7",1538.59949392628,"3",-0.144945992898281
"Myh9",0.146840023652226,0.224027470630722,1.61228009794363,0.0910760009005334,"9",36261.3232738321,"5",0.183095174355206
"Vdac3",0.146830087472191,0.311096789740523,1.02570844042957,0.143149926123937,"6",957.55992064564,"4",0.168816248875139
"Cxadr",0.14730414266098,0.315515647705547,1.00949596683145,0.145918505373855,"4",145.180930131276,"1",0.282741896085833
"Tmem127",0.147296464182765,0.352072848693356,0.86114947678212,0.171046337661577,"8",3051.02727968609,"5",0.179399342949055
"Tpp1",0.147295335380114,0.301621215030691,1.07538608743256,0.136969723805686,"8",3345.78574026127,"4",0.166983448957872
"Zfp68",0.147246670160804,0.379351882244444,0.775411363935081,0.189894908701817,"7",1976.46220775517,"5",0.139048199619171
"Pigk",0.147402483366609,0.307298808125059,1.04834816177496,0.140604513596934,"7",1592.6547335949,"1",0.148870970655268
"Tmsb15b1",0.147465803466625,0.353635209122529,0.857092706485207,0.172053504073507,"2",21.1274944820489,"1",-0.284199379098287
"Gm5464",0.147512970607062,0.42899542856071,0.646523257775297,0.228163440112979,"1",12.4436544675789,"3",0.317327619719763
"Ttc16",0.147513886687384,0.39901391248049,0.722065067244573,0.204294451260885,"2",24.7582542952051,"4",0.320761836806186
"Zbtb34",0.147766395986915,0.338135962918089,0.917891257126292,0.160984642613916,"3",116.878384200334,"4",-0.283902134806449
"Mrps7",0.148083996530419,0.299793806149846,1.09229101900081,0.13557192538842,"7",1830.31101976142,"3",-0.13878224201008
"Pigc",0.14814268170683,0.324572972372944,0.974523672085974,0.152015477869029,"4",344.123000121885,"3",0.257897712847826
"Zfp524",0.148129067233081,0.338581522807254,0.917891257126292,0.161379756134555,"3",129.27392652873,"4",0.236545830068076
"Fbxl6",0.148441214483898,0.308232064926603,1.05108857523011,0.141226170640662,"8",2558.3918777731,"2",-0.120391050707324
"Heatr5a",0.148477955380239,0.300102422761786,1.09271429720464,0.135879942048962,"6",790.397774205395,"3",-0.222288905336031
"A630052C17Rik",0.148535190907691,0.37840259778928,0.784513870974168,0.1893340531038,"4",137.864393430818,"5",-0.252200259247255
"Hsf4",0.14865606865687,0.308742037277044,1.04974594678296,0.141611471911313,"3",48.4191614786257,"2",0.290791566814618
"Epcam",0.148999619628247,0.339576858838663,0.917891257126292,0.162328182637593,"4",254.272075656032,"4",0.216331803791502
"Fam71e1",0.149026525792424,0.62286472442559,0.365990286837608,0.407187106193743,"2",29.4492991169452,"5",0.285735398804379
"Sec31a",0.149020075077185,0.22573081503608,1.61916474706562,0.0920351529066151,"9",6552.53860733234,"2",0.149054834284379
"Herc1",0.149070707593294,0.355389813263827,0.86114947678212,0.173106657569288,"8",3937.22841166587,"5",0.180313254515733
"Fyn",0.149132485693847,0.289467273398806,1.15340536092156,0.12929754858664,"9",23006.4757584466,"1",-0.103722553715552
"Gm23969",0.149244219641183,0.62345002737882,0.365990286837608,0.407781913915664,"2",29.2897312883603,"5",-0.278656192120486
"Foxm1",0.149272341195198,0.379907605284742,0.784513870974168,0.190273679941235,"4",238.468911023868,"5",-0.264843972783263
"Atn1",0.149332890689045,0.422297080183278,0.670310595042692,0.222781635548419,"1",17.7920320897268,"4",-0.292501116094938
"Pon2",0.149352023987376,0.382856133456379,0.775411363935081,0.192610053107089,"7",2025.70164350927,"5",0.171594778483958
"Dnmt3b",0.149490254142872,0.316890759658011,1.01821108555137,0.146816565115201,"5",384.033733186286,"2",0.197630101777292
"Surf6",0.149477709749235,0.295579182079716,1.12229778174403,0.133188991532131,"6",1203.30111285127,"2",-0.133689811378862
"Decr1",0.149613422225036,0.3271092172008,0.974523672085974,0.153524666984013,"4",229.094923935219,"3",0.209781431959976
"Gin1",0.149627643547176,0.379351882244444,0.787863848896662,0.189915610110449,"4",286.093791591704,"2",-0.164106534420839
"Plin2",0.149684807358405,0.295684202248305,1.12229778174403,0.13337352153169,"6",1120.74872414265,"2",0.269007409926951
"Cab39",0.149763651157041,0.290078771383324,1.15340536092156,0.129844767703682,"9",9646.23437554724,"1",0.10933632745843
"Ubash3b",0.149848157231602,0.270058605092779,1.27569708679484,0.117463744945982,"6",1246.87165958809,"1",-0.185493925997631
"Spint2",0.149924929222032,0.309656628994706,1.05489042844753,0.14212369851784,"8",2606.30395656243,"3",0.174555159365136
"Etnk1",0.15005251462417,0.309769957798265,1.05489042844753,0.14224464510973,"8",3084.69788283202,"3",-0.222863679879216
"4930439D14Rik",0.15012007175142,0.427783534326331,0.661203410611433,0.227040679679192,"1",11.0131569579028,"5",-0.308082570433006
"Rhoc",0.150105535108935,0.319806593149943,1.00949596683145,0.148693546126863,"3",90.3378151288419,"1",0.301694881485017
"Gzf1",0.150260264792145,0.328131007185549,0.974523672085974,0.154188419528601,"5",435.290552044324,"3",-0.168662606401214
"Gm11739",0.150547691378775,0.428419945103203,0.661203410611433,0.227687408991977,"1",16.7309005948927,"5",0.302152843361956
"Cd40",0.150636121003738,0.453258478860408,0.60810321096132,0.247714727185217,"1",14.7719601666131,"1",0.320213150263893
"3830408C21Rik",0.150664268941581,0.40470689159559,0.722065067244573,0.2086574683865,"2",32.5164432145782,"4",-0.2730602581434
"Gm4734",0.150718229126855,0.464520550544896,0.586827485390166,0.256835667856706,"2",25.4798483803789,"3",-0.272630027862564
"Zfp442",0.150795665531755,0.359391788191696,0.857092706485207,0.175938570461231,"2",29.7027542872269,"1",0.276800059933781
"Gm47270",0.150839105966804,0.453672031779753,0.60810321096132,0.248048527368158,"1",16.7676233605908,"1",-0.286678338589317
"Herc3",0.150847288765869,0.312152091554438,1.04834816177496,0.143890450010871,"8",3679.38928258988,"1",0.18359465938853
"Minpp1",0.150856855938949,0.385637993049252,0.775411363935081,0.194550741651987,"7",1616.81762268189,"5",-0.171642433782856
"Ncapg2",0.150894936904736,0.381389112337132,0.787863848896662,0.191524128332645,"4",191.250555277367,"2",0.26986572894701
"1700021F05Rik",0.151094793348161,0.382856133456379,0.784513870974168,0.192596713631767,"4",351.510734857857,"5",-0.17726624370494
"Coq8a",0.15134476981887,0.317947277798702,1.02570844042957,0.147551452102204,"6",1070.19181069701,"4",-0.240286584571621
"BC048403",0.151412454387189,0.383313712943621,0.784513870974168,0.193001628128222,"4",213.55040138153,"5",-0.24914828408104
"Itpk1",0.151465298434315,0.313127792292993,1.04834816177496,0.144479958049307,"8",2969.13750593988,"1",0.145176444878708
"Ifitm10",0.151588495624231,0.387023843590294,0.775411363935081,0.195494292029647,"7",1761.62351495867,"5",0.201567948567779
"Rab3a",0.151626389982418,0.321660668969915,1.00949596683145,0.150200094863513,"3",79.6437394795163,"1",0.267462205492517
"BC037704",0.151812098108713,0.628116265872057,0.367553113737317,0.41303444981073,"2",26.1391558846131,"2",0.273529243728415
"Agap1",0.151859587243761,0.344220098127362,0.917891257126292,0.165443984856331,"3",67.2641661014571,"4",0.317742185259331
"Angel1",0.1519150505191,0.318807917844975,1.02570844042957,0.148107439240217,"6",963.401358000019,"4",0.178554643442447
"Cstf2",0.151933812280098,0.264837918934173,1.32600927513697,0.114579750782214,"7",1954.82717899524,"2",-0.182154589552902
"Mob2",0.151908904515805,0.312239657203679,1.05489042844753,0.144004439152384,"8",2953.64183668504,"3",-0.112602841126377
"Etaa1",0.152075992503134,0.387999001162225,0.775411363935081,0.196122986554355,"7",1363.40329043598,"5",0.175737612469268
"Acpp",0.152202656514828,0.319363250984134,1.02570844042957,0.148387836655693,"5",669.724851910251,"4",-0.22058668908042
"Gm10240",0.152197509326682,0.456491458255063,0.60810321096132,0.250282364215904,"1",14.2062654672028,"1",-0.305565393739396
"Gm15859",0.152381513844262,0.631182536911735,0.365990286837608,0.41635398349212,"2",45.2974238255044,"5",0.269405553757796
"Fermt2",0.152434782628345,0.431806922138709,0.661203410611433,0.230541434272677,"1",10.7925938651753,"5",0.313492050550906
"Gm13142",0.152447653717983,0.457124723850679,0.60810321096132,0.25069371608314,"1",16.6135587808677,"1",-0.288409832160783
"Fam219b",0.152567997930425,0.227519695860227,1.6389934614287,0.093086398158924,"6",819.388169428636,"5",0.189068992325739
"Samd10",0.152609534176714,0.321264935069237,1.01821108555137,0.149880055660634,"5",590.639982410256,"2",0.209817737865059
"Stard3",0.152699825021759,0.305737053516753,1.09391976816347,0.139589601966988,"7",1760.91811021715,"4",-0.190111096390324
"Zmym3",0.152759081801603,0.323577347820055,1.00949596683145,0.151322131856628,"5",669.685495674733,"1",-0.201340641575762
"Trim25",0.152989244815086,0.315515647705547,1.04834816177496,0.14593362242946,"7",2107.66915285728,"1",-0.181512897753132
"Rab7-ps1",0.153072268412305,0.345908433095335,0.917891257126292,0.166765144807609,"3",58.0007091410385,"4",0.260183432175811
"Mfap1a",0.153095907490112,0.27440669584386,1.27569708679484,0.120009608138842,"6",771.218437685002,"1",0.171361698976433
