"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"CEMIP",322.080289957387,-2.95997957282258,0.496621552774267,2.86985856377284e-10,1.18013201326046e-09,"CEMIP"
"TLNRD1",1987.80042256566,-0.984278930204833,0.32809437647392,0.00142397469813527,0.00302202822012311,"TLNRD1"
"MEX3B",210.904723748066,-1.38015566957292,0.266040977962155,6.75733434007995e-08,2.29496879863345e-07,"MEX3B"
"SAXO2",59.3412257645006,-1.48060419523957,0.411312416475127,9.14910448553878e-05,0.000227065629163335,"SAXO2"
"ADAMTS7P1",39.2017164237142,-4.78684339121756,0.739916912504426,3.34240615548454e-12,1.57978728419404e-11,"ADAMTS7P1"
"CPEB1",575.662610671389,-6.89977562982972,0.379116806940573,2.84578898813854e-75,1.37623258891455e-73,"CPEB1"
"CPEB1-AS1",23.6011720851092,-5.86618087010605,0.786166952342836,2.68227590457457e-15,1.52521276567139e-14,"CPEB1-AS1"
"AP3B2",823.877836887562,-8.8944300539121,0.547000596687073,1.5899332819617e-60,5.08294830026518e-59,"AP3B2"
"SNHG21",115.06602704038,-1.17294121932174,0.278733949042366,1.07446383775746e-05,2.96438374943009e-05,"SNHG21"
"BTBD1",3141.85720063891,-1.39859069854421,0.186306044028267,1.8598128676488e-14,1.01093521210805e-13,"BTBD1"
"TM6SF1",157.789823848065,-3.78807129075498,0.387323111990462,9.23571432766591e-24,7.98707091742825e-23,"TM6SF1"
"HDGFL3",2549.23154134261,-4.62667521109964,0.256728190216156,4.66587785373756e-74,2.18364517004335e-72,"HDGFL3"
"SH3GL3",1081.6668645292,-11.187031312407,0.824950490932449,2.47745629643202e-43,4.56352242946762e-42,"SH3GL3"
"GOLGA2P7",22.5669512008145,-1.85647394093205,0.442954349577417,5.43982286340497e-06,1.54747976824799e-05,"GOLGA2P7"
"RN7SL417P",10.7025875154989,-1.74985003953385,0.852268931325652,0.00932632530650937,0.017434357167347,"RN7SL417P"
"NMB",577.073712878205,-1.22225453975324,0.351379249077767,0.000198207345655038,0.000472999389055538,"NMB"
"ADAMTS7P4",16.8001434398746,-2.03327035970125,0.731057579766773,0.000941014333924365,0.00205327534997304,"ADAMTS7P4"
"AGBL1",19.703367421752,-4.37006940989429,1.53699165380298,0.00015169821389102,0.000366983443117175,"AGBL1"
"NTRK3",2666.01008844745,-5.85229838878097,0.4970463885632,1.80452634816326e-33,2.33454370486158e-32,"NTRK3"
"ACAN",117.494034490561,-4.2248305885093,0.76572700949084,1.55660963400577e-09,6.07859852848676e-09,"ACAN"
"HAPLN3",601.554275451837,-0.902872619061268,0.349829580995367,0.00567735849594099,0.0109970170573993,"HAPLN3"
"MFGE8",8259.65956109162,-1.99972631278417,0.37677205165405,1.95472119110679e-08,6.96706721214912e-08,"MFGE8"
"RLBP1",164.407178289377,-8.10548569781376,0.797294118675531,1.91410875342126e-25,1.77417558230866e-24,"RLBP1"
"MIR9-3HG",492.993574735146,-7.02648473963077,0.395967113336692,1.0812668265123e-71,4.77434150773192e-70,"MIR9-3HG"
"TICRR",97.1396485750571,-1.04409645166001,0.382830469341872,0.0031271053597757,0.00630449437508512,"TICRR"
"KIF7",576.126390706898,-1.27116240502268,0.330504288928937,4.42109929572264e-05,0.000113928471828454,"KIF7"
"WDR93",33.1860340882024,-0.947058654571291,0.477757692584192,0.0258211686519821,0.0444309016898192,"WDR93"
"MESP1",262.385553568006,-0.87236775440321,0.42691735930292,0.0242118119078023,0.0418982888444288,"MESP1"
"MESP2",18.8524863229008,-2.7422256504445,0.602733429376212,6.21227421743369e-07,1.92836840124862e-06,"MESP2"
"ARPIN",2051.6365314502,-1.11944549685722,0.151028814617778,5.54783310944453e-14,2.92736112479124e-13,"ARPIN"
"ZNF710",690.210903978535,-1.71430368151605,0.185931174172624,6.4304823320202e-21,4.88816130762624e-20,"ZNF710"
"ZNF710-AS1",1387.08331944018,-2.7316518581286,0.351666637181264,1.09988536775859e-15,6.41201873208237e-15,"ZNF710-AS1"
"TTLL13P",45.8271370784763,-0.755886718464328,0.332350850498756,0.0153462120544258,0.0275809959097564,"TTLL13P"
"NGRN",9554.32339580355,-2.60968862800954,0.140113019657732,3.14808589787685e-78,1.65938984516633e-76,"NGRN"
"ZNF774",287.519659005937,-2.17770164489551,0.341605642336455,2.95960872197325e-11,1.30985472010981e-10,"ZNF774"
"IQGAP1",8109.16451598218,-1.2445982184176,0.269799318155611,1.505057882491e-06,4.51947550816612e-06,"IQGAP1"
"CRTC3",3733.98157400294,-0.63534196102805,0.177491439683151,0.000264676282086796,0.000622327029574686,"CRTC3"
"BLM",131.531838545635,-2.91171158224278,0.351811014113842,1.6388391022559e-17,1.05494424104016e-16,"BLM"
"PRC1",227.815616993634,-1.51593237967136,0.246647769491674,2.12669154763389e-10,8.83714012298989e-10,"PRC1"
"PRC1-AS1",18.114490439925,-2.11514474488052,0.516938270439488,6.94590514636575e-06,1.95294289492733e-05,"PRC1-AS1"
"VPS33B",792.691133551175,-0.5657626886129,0.135979856747376,2.59447715239473e-05,6.87535317056713e-05,"VPS33B"
"VPS33B-DT",12.7002509847462,-2.47809187086677,0.725581532913262,7.97743802087882e-05,0.000199416314557036,"VPS33B-DT"
"SV2B",1047.52358222671,-6.13606710030325,0.490685587511775,2.64099619132776e-37,3.95202509632529e-36,"SV2B"
"SLCO3A1",1710.75368997563,-2.15504624075875,0.296340695342643,5.83117901215322e-14,3.07048964679005e-13,"SLCO3A1"
"ST8SIA2",28.5666682527279,-7.64341883469,1.04499498390347,1.28979234367024e-14,7.07910346506956e-14,"ST8SIA2"
"RGMA",2892.86497993698,-6.52164025200272,0.497812614370896,1.44795170580886e-40,2.41724628059609e-39,"RGMA"
"LOC105369203",29.4436106308813,-6.32747968947054,1.06585348683214,9.12655877079748e-11,3.89383652247426e-10,"LOC105369203"
"IGF1R",2465.09508635634,-2.83168593678718,0.319487206754586,1.05685945024145e-19,7.57097034340611e-19,"IGF1R"
"PGPEP1L",10.1025832261471,-4.67614412214149,0.910757236562149,9.93975199701484e-09,3.63328643183025e-08,"PGPEP1L"
"SYNM",4516.55682350986,-2.73195896700496,0.351308536301897,1.02625669577387e-15,5.98869234823643e-15,"SYNM"
"TARS3",1304.27805941614,-2.31782932752916,0.187223585754524,5.46556690377846e-36,7.75591182382014e-35,"TARS3"
"POLR3K",318.664307298956,-0.837727202708756,0.202935475847131,2.31427704947927e-05,6.16499771500261e-05,"POLR3K"
"HBQ1",18.3636874595305,-4.00670196418209,1.08012435398692,9.49668492787486e-06,2.63247656898884e-05,"HBQ1"
"RGS11",1134.58263185161,-3.07876817921061,0.406539321709349,4.1855588584114e-15,2.35540121424492e-14,"RGS11"
"ARHGDIG",750.653561216817,-6.82602576874298,0.433648768678033,4.12513907010817e-57,1.18009964365245e-55,"ARHGDIG"
"PDIA2",228.712244399341,-4.40764425363359,0.536364846139962,8.5011478778616e-18,5.54732217594366e-17,"PDIA2"
"NHLRC4",51.6594725018744,-0.912438431775395,0.393873583489059,0.0116491498939499,0.0214023186286541,"NHLRC4"
"RAB40C",2245.41498722484,-0.701172918892026,0.178792099694016,6.3957986883165e-05,0.000161683370923447,"RAB40C"
"RHBDL1",269.105162080641,-1.63088897329813,0.292739021452668,6.00640495522125e-09,2.23494308464492e-08,"RHBDL1"
"STUB1",1694.84764428941,-0.539568037429654,0.138769249409103,8.39740088576103e-05,0.000209467506784412,"STUB1"
"FBXL16",30844.1149256821,-10.7481652921521,0.648660245603503,5.65492568686893e-63,1.91858152451933e-61,"FBXL16"
"METRN",4421.47493152375,-2.79180729178379,0.216516700923856,7.08428440184119e-39,1.11890561363865e-37,"METRN"
"CCDC78",354.040574421904,-6.01569180235166,0.338917392951712,6.49693676625888e-72,2.88966675120598e-70,"CCDC78"
"HAGHL",988.734182113354,-4.57370421954838,0.243975027879175,7.50247627061205e-80,4.11852152318446e-78,"HAGHL"
"MSLN",18.3011403477443,-3.46557818478257,1.05741178515906,6.46887576426531e-05,0.000163476474709581,"MSLN"
"LMF1-AS1",13.8470702993587,-4.20982390633287,0.847893303496663,3.07225674409739e-08,1.07626131105456e-07,"LMF1-AS1"
"CEROX1",5622.25547785241,-8.40869887185662,0.284657003245378,7.89016670460011e-193,5.34199353309003e-190,"CEROX1"
"SOX8",2335.54132095866,-8.1175540669013,0.370176788201112,1.14354481010645e-107,1.2623325988954e-105,"SOX8"
"TPSG1",32.1344295158004,-1.70370952634009,0.552154705339638,0.000468779198507644,0.00106767555064158,"TPSG1"
"UBE2I",3100.77503996952,-0.573521602183972,0.120951859033864,1.72645560636751e-06,5.15685519207833e-06,"UBE2I"
"MAPK8IP3",7890.63901035716,-0.748458000477518,0.137039322778402,3.29885660660291e-08,1.15206630253749e-07,"MAPK8IP3"
"SYNGR3",994.508535031987,-7.95852210060447,0.320937290115975,7.69173443436862e-137,1.74883636576051e-134,"SYNGR3"
"PKD1",9518.37717892232,-0.82841825241358,0.165569717207763,3.61255512866298e-07,1.14745326423035e-06,"PKD1"
"CASKIN1",2116.24569699593,-8.97343915576827,0.40828643063816,4.08277319217078e-108,4.59003139652646e-106,"CASKIN1"
"BRICD5",496.659710736724,-0.731215160437591,0.267629303243478,0.00435900292951778,0.00860363709857594,"BRICD5"
"PGP",948.640944126599,-1.1567961644612,0.245137073174451,1.00875627929186e-06,3.07984543152471e-06,"PGP"
"RNPS1",4738.99546994585,-0.779662242347004,0.124537400276139,2.60290030099033e-10,1.07296121594199e-09,"RNPS1"
"ABCA3",2079.93181056286,-4.46719502798302,0.156168305824387,2.23816767116186e-181,1.2398228079507e-178,"ABCA3"
"ABCA17P",60.3404226959053,-4.11046822687307,0.346872637737728,1.09027445041664e-33,1.42076097865029e-32,"ABCA17P"
"CCNF",141.298690945197,-0.617332852574397,0.182228526960294,0.000548741346048621,0.00123584436650379,"CCNF"
"TEDC2",82.5375584057434,-2.03906823301149,0.353617218425833,1.39509090511022e-09,5.46467403008396e-09,"TEDC2"
"ATP6V0C",7590.34791039469,-1.42222271232839,0.215945864127614,1.3513459993537e-11,6.12032979965945e-11,"ATP6V0C"
"PDPK1",2410.60800235581,-0.961713463115308,0.160565983706878,1.15470135249094e-09,4.55349289494454e-09,"PDPK1"
"PRSS27",102.834693020141,-2.50475111305798,0.324641060470075,1.78813911817574e-15,1.02713488901697e-14,"PRSS27"
"FLYWCH2",840.475666066956,-2.0932804344044,0.137785726923344,6.89948190720544e-53,1.75318194551149e-51,"FLYWCH2"
"FLYWCH1",4202.01491065546,-0.702114263457778,0.172148507712775,3.29796293103363e-05,8.62555040087575e-05,"FLYWCH1"
"KREMEN2",16.3837982524836,-3.93216334022998,0.888522741969645,4.962459077332e-07,1.55738814080216e-06,"KREMEN2"
"PAQR4",449.465198129254,-5.29354345577123,0.351101754672197,7.15125511148928e-53,1.81413230209612e-51,"PAQR4"
"CLDN6",18.2050542264585,-7.00237113852202,1.11553851292023,1.29692919672638e-11,5.8791164762182e-11,"CLDN6"
"HCFC1R1",2978.43981222423,-2.02289021194094,0.260510329189338,1.43133045478687e-15,8.27639874093596e-15,"HCFC1R1"
"ZNF213",930.529928134382,-1.30015779193189,0.271255268764538,5.78858704743113e-07,1.80199122891677e-06,"ZNF213"
"CLUAP1",950.954281400017,-2.0191749519943,0.124560900408004,7.60116655767307e-60,2.38011039581321e-58,"CLUAP1"
"SRL",276.39990197733,-1.20528646375647,0.460223995187331,0.00356438737186007,0.00712994485315874,"SRL"
"GLIS2",1034.68850059615,-1.62218956265652,0.334200013820292,2.91740543381704e-07,9.34643442188263e-07,"GLIS2"
"GLIS2-AS1",22.9983989888594,-3.07276884274876,0.523060112096422,4.4928053265901e-10,1.82024334953751e-09,"GLIS2-AS1"
"CORO7",2200.72789961413,-2.10871646645172,0.232263997138697,1.86290026691939e-20,1.37927053298258e-19,"CORO7"
"HMOX2",3032.6588798403,-0.803597070308653,0.26141418265338,0.00136953184684395,0.00291542249705105,"HMOX2"
"CDIP1",4504.54065853062,-1.59096226410677,0.166314783352907,2.71461122556388e-22,2.18972889089899e-21,"CDIP1"
"SEPTIN12",19.0079810852986,-1.56654111332195,0.657303334346301,0.0046876762071195,0.00920465525923626,"SEPTIN12"
"ROGDI",2904.03288027346,-2.22316748111388,0.226584263455716,1.64874840813074e-23,1.40785924188675e-22,"ROGDI"
"SEC14L5",1558.93259157932,-7.67513710650294,0.400143354962268,3.91197204063036e-83,2.35545557632184e-81,"SEC14L5"
"NAGPA",977.922564371908,-1.24248405054694,0.157083054906302,9.73651519872756e-16,5.69698638146809e-15,"NAGPA"
"C16orf89",300.920567093323,-5.31902179688681,0.42810569925416,5.96280646711731e-37,8.80178413922786e-36,"C16orf89"
"RBFOX1",3283.4098452141,-12.0277970459853,0.878579005939378,2.3025809295963e-44,4.36544699328006e-43,"RBFOX1"
"GRIN2A",828.248301441069,-8.33846531180514,0.470679850751482,2.6451758411009e-71,1.14965153139545e-69,"GRIN2A"
"TVP23A",196.976216891609,-1.8227289617436,0.235257156122963,1.85652039478597e-15,1.06460769561348e-14,"TVP23A"
"RMI2",52.1703733446188,-1.97421808073131,0.623858870090132,0.000280998109431945,0.000658559783205229,"RMI2"
"SNN",7212.33200173915,-5.42471070066789,0.199343706866697,1.46400668229532e-164,6.28223825204104e-162,"SNN"
"TNFRSF17",11.1602420012735,-2.23189164587595,0.868827496271403,0.00150967349389027,0.00318791394083413,"TNFRSF17"
"SNX29",1784.16978089547,-1.88646315114411,0.205159134270746,7.11781990870226e-21,5.38779178033371e-20,"SNX29"
"SHISA9",575.561760133776,-7.89165475568381,0.471551541441505,5.49896912492162e-64,1.92350278219273e-62,"SHISA9"
"MRTFB",5379.30711134931,-1.75901655958292,0.203818459752506,1.27649301074427e-18,8.68488444804501e-18,"MRTFB"
"NOMO1",1923.33110886118,-1.47155319112133,0.219606544232971,5.83256145279472e-12,2.71215887946118e-11,"NOMO1"
"BMERB1",3573.96544464828,-1.66459764993399,0.223924550773701,2.40227804800954e-14,1.29586057522498e-13,"BMERB1"
"MARF1",4422.57313789398,-1.0053090694085,0.099788121196617,3.72683579300113e-24,3.28356003774915e-23,"MARF1"
"NDE1",604.903672603266,-1.80414458639955,0.203689203552434,1.64928650245119e-19,1.17294145355229e-18,"NDE1"
"NOMO3",124.668949556968,-1.28652570093931,0.322513672177537,2.39393990108933e-05,6.36552338684663e-05,"NOMO3"
"XYLT1",1298.61021222138,-3.53241826514488,0.323714778172105,8.67971593216398e-29,9.29180974368377e-28,"XYLT1"
"TMC7",444.001401666957,-4.36673534163446,0.313237036442406,1.4870303987331e-45,2.95533954065241e-44,"TMC7"
"GDE1",2594.1482310067,-1.98862611349105,0.21402490423479,2.72601107786923e-21,2.10688431023444e-20,"GDE1"
"CCP110",1891.96848703603,-2.73059661112962,0.168755221090768,1.04614030927046e-59,3.26565131173597e-58,"CCP110"
"VPS35L",2137.61670813968,-1.361689154171,0.144362775848842,1.28778760231087e-21,1.01121198143313e-20,"VPS35L"
"KNOP1",428.315810181226,-1.17308723774015,0.14437752731093,1.85380149704034e-16,1.12599222907353e-15,"KNOP1"
"IQCK",305.896877309186,-2.09271010168704,0.199710129391809,1.85961400141249e-26,1.78954073850393e-25,"IQCK"
"GPRC5B",10482.8146028207,-6.93122455806845,0.32487423908393,3.02458668861938e-102,2.96302516534298e-100,"GPRC5B"
"TMEM159",1175.04076116456,-1.54947601916546,0.363549877658444,5.31909641946436e-06,1.51497532590278e-05,"TMEM159"
"CRYM",2019.8469867084,-2.70329744036347,0.442182644382185,1.27261069726132e-10,5.38209746161306e-10,"CRYM"
"METTL9",3813.62345411537,-3.28107457267975,0.14582774395354,4.67950520092884e-113,5.99035651078568e-111,"METTL9"
"PDZD9",16.8866683907832,-3.52884665909159,0.583012746715066,1.10396446511731e-10,4.68642682997479e-10,"PDZD9"
"VWA3A",57.2284781744724,-2.84040688804873,0.370368439130728,2.26949630910027e-15,1.29484539418273e-14,"VWA3A"
"SDR42E2",11.2732890562288,-1.80203349577812,0.612415511560669,0.000688506553287938,0.00152947350776694,"SDR42E2"
"CDR2",1798.95924640046,-0.515671292899579,0.197987324910253,0.00759065363663074,0.0144072043575398,"CDR2"
"HS3ST2",108.419757953152,-4.05508798386116,0.657579439822034,3.60717483198692e-11,1.58220264333639e-10,"HS3ST2"
"DCTN5",3064.58515502764,-1.45731970757538,0.128025945701038,1.44394566573766e-30,1.66198309777217e-29,"DCTN5"
"CHP2",22.7191112943143,-4.4932199024744,0.978405631032395,1.64247276243924e-07,5.39411637956628e-07,"CHP2"
"PRKCB",9180.24098114271,-7.20294500586668,0.462746248305888,7.52945839958596e-56,2.06666674828996e-54,"PRKCB"
"CACNG3",865.283337285583,-11.1187248941724,1.15326182351671,1.74009176047859e-23,1.48544061828246e-22,"CACNG3"
"SLC5A11",334.316749818805,-2.66011991657177,0.569358612230069,3.6390094607762e-07,1.15525373805844e-06,"SLC5A11"
"LOC554206",58.191617564169,-0.672116533807428,0.282926516084146,0.0127135142324299,0.023180289534377,"LOC554206"
"LCMT1",1034.21345192537,-2.11519098703772,0.147450069318702,1.96623057359602e-47,4.16007964484375e-46,"LCMT1"
"AQP8",21.9426614522523,-2.05511268630913,0.586717625067156,7.78246741266561e-05,0.000194878305795745,"AQP8"
"HS3ST4",323.630152587589,-8.00117841609078,1.38768643567173,3.28274462785764e-10,1.34429274969004e-09,"HS3ST4"
"IL21R-AS1",30.8312167831303,-2.48523772912366,0.533289815936064,4.22082272845366e-07,1.33204688282368e-06,"IL21R-AS1"
"KATNIP",1092.47818680314,-0.591365197497926,0.160489090588689,0.00018274644887646,0.000437887224374291,"KATNIP"
"GSG1L",773.271405727359,-9.14566751538317,0.657343754390026,4.20795806574749e-45,8.19717764636372e-44,"GSG1L"
"SBK1",283.235959576664,-4.32641313228855,0.306513678666846,1.31136098289936e-46,2.69226651388105e-45,"SBK1"
"BOLA2",50.2119405371793,-1.79159693631269,0.351990284466327,7.34774227424979e-08,2.48654519459701e-07,"BOLA2"
"PRRT2",3595.63387235839,-5.52880128680843,0.369110679849862,3.24410720103479e-52,8.05527417228418e-51,"PRRT2"
"PAGR1",1704.49911733292,-0.55822357054325,0.207849751957023,0.00580915404374691,0.011239442195392,"PAGR1"
"CDIPTOSP",18.3703079436406,-3.95196215003178,0.757852952592426,9.90620954782724e-09,3.62232940822915e-08,"CDIPTOSP"
"SEZ6L2",1512.86546826513,-7.61465560114702,0.438396081575427,9.99126897196222e-69,4.03184095057977e-67,"SEZ6L2"
"ASPHD1",2167.92677915364,-8.12719777974941,0.456392909578739,5.00346206491057e-72,2.23192501803265e-70,"ASPHD1"
"KCTD13",1554.68683437903,-1.73456417521875,0.237911902788353,6.57733181353795e-14,3.45264590563509e-13,"KCTD13"
"TAOK2",5279.11020712194,-0.753003052779885,0.1181994382803,1.31269246884348e-10,5.54314642387448e-10,"TAOK2"
"DOC2A",208.628860427722,-4.36540770755193,0.51350170482942,7.88759764797273e-19,5.42831347505726e-18,"DOC2A"
"TLCD3B",323.980100683443,-7.34841116148635,0.545496836994869,1.4313046169228e-42,2.56817183532314e-41,"TLCD3B"
"ALDOA",28768.9270923714,-2.70342614450515,0.260056397788455,3.81069985800361e-26,3.62022427732448e-25,"ALDOA"
"YPEL3",4294.39794133303,-0.82818344479999,0.217936695839683,9.22412679813736e-05,0.000228852989543038,"YPEL3"
"MAPK3",4986.860170889,-2.90485998606462,0.180793460701737,6.13002320908404e-59,1.85465160984274e-57,"MAPK3"
"CORO1A",1233.07735107703,-0.716677052053649,0.318169687233299,0.0168665174693047,0.0301073463637981,"CORO1A"
"CD2BP2",2867.44876156736,-0.578577650025576,0.112568915914545,2.23501824045455e-07,7.25101700904364e-07,"CD2BP2"
"TBC1D10B",2447.08732502539,-0.794118243352291,0.121858142633535,4.80010892495468e-11,2.08891470670753e-10,"TBC1D10B"
"ZNF785",517.692891743919,-0.546960954754168,0.146104328065862,0.000149835019367215,0.000362648835006429,"ZNF785"
"CCDC189",22.6652375835045,-1.67336075273506,0.411182057621798,1.09060050271891e-05,3.00536591139084e-05,"CCDC189"
"ZNF629",1302.13480464636,-0.616759853436718,0.150057093564095,3.10409425235674e-05,8.14787969213e-05,"ZNF629"
"CTF1",248.869242644176,-1.7217272295819,0.313204498191276,8.39486154997383e-09,3.08486608181224e-08,"CTF1"
"FBXL19-AS1",94.5551037934595,-1.28607474555442,0.38048544856999,0.000263261531816672,0.000619501452849452,"FBXL19-AS1"
"FBXL19",1339.72488769475,-2.75375265820146,0.15507217956835,2.27060116298085e-71,9.92516580093798e-70,"FBXL19"
"STX1B",3135.02407155179,-2.63963747058555,0.197521974338734,1.5126794789303e-41,2.61856850480508e-40,"STX1B"
"ZNF668",173.678710828052,-0.571607842717049,0.257621607286203,0.0208191002689577,0.0365146236770672,"ZNF668"
"FUS",7737.26450376199,-0.635184454347741,0.129339520791244,7.03035992601607e-07,2.17301385681172e-06,"FUS"
"TRIM72",29.7086841023104,-3.72248632929951,0.41020616483221,8.11310885532905e-21,6.12139889785315e-20,"TRIM72"
"ZNF843",97.5424794690091,-1.34000291662238,0.271646316749205,2.71106263952968e-07,8.71562155097085e-07,"ZNF843"
"SHCBP1",83.6034024678276,-3.67914599926429,0.520314198439373,1.098820443047e-13,5.69446545982532e-13,"SHCBP1"
"VPS35",3585.41679024988,-1.77105610706688,0.165396558936704,1.92772481462179e-27,1.94348087118074e-26,"VPS35"
"ORC6",61.0685116036287,-3.30736077588145,0.47672821883863,3.81965407380798e-13,1.91687367265208e-12,"ORC6"
"DNAJA2",3536.4909392412,-0.78478234178547,0.180409098866498,9.13277624181013e-06,2.53664036963958e-05,"DNAJA2"
"NETO2",732.122243453513,-6.94839148757886,0.430551153602482,7.53595271700034e-60,2.36211801881532e-58,"NETO2"
"ITFG1",3052.26031831123,-1.90244221567458,0.214860747067095,1.58376132360904e-19,1.12739383753263e-18,"ITFG1"
"CBLN1",373.038070847017,-2.2047685896086,0.534581100276596,5.69726820630897e-06,1.61724280668607e-05,"CBLN1"
"ZNF423",1056.30314458332,-3.98059460736262,0.391641356143928,1.63019333677067e-25,1.51285715477892e-24,"ZNF423"
"BRD7",2469.86549104036,-1.50850462304639,0.0955880843980976,1.11611852809657e-56,3.1515091006041e-55,"BRD7"
"NKD1",1246.00676142956,-2.96880729705906,0.50631741515617,5.10536672817254e-10,2.06238674233934e-09,"NKD1"
"CYLD",3135.98973400413,-1.46709350059348,0.162105900272502,4.01570825455124e-20,2.93045708721947e-19,"CYLD"
"AKTIP",2093.87041845339,-1.40246264621584,0.221539454873437,7.49778011296228e-11,3.21829905186844e-10,"AKTIP"
"RPGRIP1L",356.004887536144,-2.39275852842526,0.255895720041579,1.36842483730709e-21,1.07314799274736e-20,"RPGRIP1L"
"FTO",3072.04047517583,-2.42300873579863,0.159751925467251,9.415272391391e-53,2.38251747465539e-51,"FTO"
"IRX6",343.338015317883,-3.79351325643579,0.605482812402174,2.36209229207494e-11,1.05413601673718e-10,"IRX6"
"LPCAT2",1130.70946905031,-1.8938817979764,0.332143752377647,2.23681348818222e-09,8.61881833115565e-09,"LPCAT2"
"LOC283856",55.4820227475732,-1.77993546104721,0.444718038362342,1.31578916109371e-05,3.60083969918639e-05,"LOC283856"
"GNAO1",9975.65818857398,-3.47707035761693,0.388248042082589,2.98044274589836e-20,2.18544281923671e-19,"GNAO1"
"NUDT21",3432.31407865873,-1.08150321919183,0.142660432196594,1.61142948642367e-14,8.79531031223036e-14,"NUDT21"
"BBS2",2975.09005260523,-2.64456842473106,0.150732472833388,1.01900264888695e-69,4.23546435247458e-68,"BBS2"
"MT3",9362.88041684773,-12.4603941358218,0.719660400612638,5.32539209469916e-69,2.17200429650869e-67,"MT3"
"NUP93",1531.79157265809,-2.55054066291841,0.216580440604458,8.01208981231934e-33,1.01120273534355e-31,"NUP93"
"CPNE2",2464.23162659905,-1.94209062188829,0.280999364209396,8.78767715531311e-13,4.30579221439248e-12,"CPNE2"
"PSME3IP1",3701.71542805169,-0.739393141841794,0.0839604963016532,9.15341215053105e-19,6.27253729172806e-18,"PSME3IP1"
"ARL2BP",69.4409488944652,-2.56818836626807,0.475897230936476,9.07323445270051e-09,3.32732587951885e-08,"ARL2BP"
"PLLP",2966.02868311002,-3.29036462363558,0.233836514880305,6.20045535707144e-46,1.25022682570414e-44,"PLLP"
"CX3CL1",7445.76599233403,-2.35158301710637,0.459132752869662,4.4039288742652e-08,1.51884198564906e-07,"CX3CL1"
"ADGRG1",4404.6530590805,-4.32174447104684,0.37344212043436,2.43606522677193e-32,3.01215906104142e-31,"ADGRG1"
"KATNB1",1387.2314657301,-1.96168562451763,0.203060426566119,8.06471350787172e-23,6.65693921550603e-22,"KATNB1"
"CCDC113",374.543422839883,-3.1560727875927,0.256169595678829,8.38990570495753e-36,1.18725154255895e-34,"CCDC113"
"GINS3",370.857809122211,-3.42162077674082,0.192300346985809,7.83431316566084e-72,3.46930260491553e-70,"GINS3"
"NDRG4",10894.5016696662,-9.31111726738736,0.356834323072141,3.70141147202172e-151,1.15072350324577e-148,"NDRG4"
"CDH8",734.669791849727,-11.326773551229,0.831707948133553,1.02831005908565e-43,1.91617875046866e-42,"CDH8"
"CDH11",1828.61933171766,-4.42926916645938,0.368189229159041,9.88723847017929e-35,1.33822520866705e-33,"CDH11"
"CDH5",7815.80105673465,-1.08178968568172,0.436316701566496,0.00615818983009319,0.011868773377622,"CDH5"
"CMTM1",37.8748431751833,-1.30609466076625,0.309999214470568,8.84516761586026e-06,2.4615064098686e-05,"CMTM1"
"CMTM4",1567.0517703861,-3.14142087631712,0.241059418201064,9.76883242987633e-40,1.57976124013292e-38,"CMTM4"
"DYNC1LI2",8230.80931382349,-2.40850615840251,0.228001929857988,6.95901582736689e-27,6.82615374154498e-26,"DYNC1LI2"
"LOC106699570",10.9657116582115,-1.5080639185694,0.740616898448544,0.0123518163305583,0.0225707903882396,"LOC106699570"
"NAE1",1515.06251409092,-0.508896445193963,0.0902964384432863,1.48833073684899e-08,5.36436443387887e-08,"NAE1"
"CA7",160.370078757958,-9.25855035067034,0.717282362190246,3.12540784749191e-39,4.99851973173418e-38,"CA7"
"B3GNT9",284.265853430093,-1.12133748729555,0.369120230128205,0.00106355038398173,0.00230152635476747,"B3GNT9"
"KIAA0895L",1844.31519998761,-0.515701439627769,0.210903110780534,0.0118976529979785,0.0218167796502805,"KIAA0895L"
"SLC9A5",484.703731808698,-4.59333342142038,0.241094607170429,2.27606377561774e-82,1.33099491462084e-80,"SLC9A5"
"PLEKHG4",999.451560543102,-1.51603840324938,0.430093032774206,0.000117119792178708,0.000287255571430422,"PLEKHG4"
"KCTD19",26.0787400150928,-3.90878196128366,0.574990387923507,6.22821358563462e-13,3.08093819310813e-12,"KCTD19"
"LRRC36",51.5315584681469,-3.08396337829369,0.486751316484591,2.55654712138442e-11,1.13741707282738e-10,"LRRC36"
"TPPP3",3172.47786919858,-4.6324693109574,0.433615279370407,4.35919563879499e-28,4.52509756480978e-27,"TPPP3"
"ATP6V0D1",3783.71978899568,-0.768260064778977,0.192860713051118,4.62471307404719e-05,0.000118977910767981,"ATP6V0D1"
"LOC101927837",82.935831454134,-0.897939409752884,0.39202520900993,0.0126767074341931,0.0231200984973099,"LOC101927837"
"RIPOR1",4727.10187716196,-1.2162755009756,0.130386529355013,4.20732866968344e-21,3.22233993411879e-20,"RIPOR1"
"CARMIL2",705.348992290463,-3.59496687970935,0.269198076770691,9.18547714463293e-42,1.60282893565596e-40,"CARMIL2"
"ACD",918.137131579042,-0.625473178354794,0.217292614524265,0.00305746304668463,0.00617430414551207,"ACD"
"PARD6A",540.97016126675,-1.81692278142195,0.229480599722796,4.83115600448586e-16,2.87819378155398e-15,"PARD6A"
