"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"RASAL2",2547.43954440218,2.76753233081498,0.141455776043198,5.60990997735184e-86,2.87255676100804e-84,"RASAL2"
"ANGPTL1",1269.25642329308,2.21681160175406,0.290947971259393,3.58828305586138e-15,1.87455795375392e-14,"ANGPTL1"
"FAM20B",2889.73561798614,0.82425137388325,0.0732753273790787,1.28972425178878e-29,1.30328453662517e-28,"FAM20B"
"ABL2",2143.99260661006,1.07597350832685,0.134027316963868,3.61648057625718e-16,1.99138466865765e-15,"ABL2"
"TDRD5",61.4068112396677,3.04753139639937,0.898724693380287,5.37181847438631e-05,0.000132585218291581,"TDRD5"
"TOR1AIP1",3149.10979552355,0.598115823047771,0.123464332465703,9.11253198233284e-07,2.67184594269786e-06,"TOR1AIP1"
"CEP350",2337.88397154235,0.597532854530385,0.13757273210771,1.00567623232311e-05,2.67480905894267e-05,"CEP350"
"QSOX1",3791.24671365429,0.544422315447499,0.205972332671665,0.00607160037619799,0.011486801332689,"QSOX1"
"XPR1",1330.05999456234,1.10215574988901,0.145590821440769,1.29788249985566e-14,6.55873048981629e-14,"XPR1"
"KIAA1614",399.537792615303,3.3459472603947,0.217961382409611,5.14480315717731e-54,1.20574398299785e-52,"KIAA1614"
"STX6",1622.56153470068,1.05709800173955,0.131805582191952,3.98660950115177e-16,2.19004745170557e-15,"STX6"
"MR1",815.990173717645,0.777617479327922,0.151611193818016,1.68383213656254e-07,5.28117291585865e-07,"MR1"
"RNASEL",503.200570901309,1.47085057198085,0.175409980448848,9.50631538400931e-18,5.66013114724666e-17,"RNASEL"
"LINC01686",18.9759794555819,1.1390832149193,0.425516060110362,0.0024592266232139,0.00493481245665928,"LINC01686"
"DHX9",5020.6781953523,0.702226726466554,0.124784276753993,1.16665467765954e-08,4.00185409415145e-08,"DHX9"
"LAMC1",15325.978441977,4.18894703321488,0.154660532188535,8.53507572597127e-163,1.48593229796095e-160,"LAMC1"
"LAMC1-AS1",32.1717271756934,4.03159952642931,0.473872697173816,1.15563364967352e-18,7.20898656932904e-18,"LAMC1-AS1"
"LAMC2",281.880374338716,4.01810835631494,0.400410605351295,7.36016625483145e-25,6.05242065549122e-24,"LAMC2"
"NMNAT2",2165.33110463825,6.19401356663753,0.315434983397316,1.78880950458779e-88,9.74949180255387e-87,"NMNAT2"
"NCF2",618.681321717665,1.59586085510417,0.333280016610089,2.8602201587373e-07,8.77743025546426e-07,"NCF2"
"ARPC5",4798.03883548756,0.794924665273807,0.117187842707766,6.66862122785513e-12,2.88311172057701e-11,"ARPC5"
"RGL1",2585.61463931012,2.85209035720748,0.218850482246476,1.39879393480326e-39,2.07281394998302e-38,"RGL1"
"NIBAN1",2500.82625335138,3.73926254258165,0.320593567613361,1.95458232325006e-32,2.21211960038855e-31,"NIBAN1"
"RNF2",534.267640949142,1.0831210426463,0.162191091331665,8.71522828999287e-12,3.74034174265689e-11,"RNF2"
"HMCN1",1283.38864404468,0.89528057777833,0.264275458094812,0.000338842156153601,0.000761208079304806,"HMCN1"
"TPR",5282.98755884928,0.751089299661724,0.0989087779331451,1.87307802429102e-14,9.36600495093954e-14,"TPR"
"PLA2G4A",297.189005402955,3.06198094819115,0.252669494203543,1.392655888216e-34,1.71162947416076e-33,"PLA2G4A"
"BRINP3",178.448867472772,1.34423820152139,0.769468222024389,0.0219133823666671,0.0377920876579444,"BRINP3"
"RGS13",57.0985628076836,4.70727411692418,0.659670490937291,2.1610732836348e-14,1.07777737326079e-13,"RGS13"
"RO60",1383.49375533484,0.841885106220617,0.133011201754067,1.30667594913421e-10,5.18365835185834e-10,"RO60"
"CDC73",1442.74211309374,1.15765172807321,0.123459700576425,2.14503859376237e-21,1.52408793927607e-20,"CDC73"
"CRB1",202.953803010455,2.08475002517451,0.480689176997559,1.85208175495803e-06,5.28247283545277e-06,"CRB1"
"NEK7",3966.62701506141,1.32343152905985,0.191013008295891,1.00709782389958e-12,4.56595973225424e-12,"NEK7"
"DDX59",782.132054927607,0.670888715749169,0.168526941922342,4.51669724783721e-05,0.000112490979358993,"DDX59"
"CAMSAP2",3139.29234274088,1.6878853239528,0.215038360002326,6.31135200590661e-16,3.42393093952915e-15,"CAMSAP2"
"CACNA1S",32.898679873269,1.38275110671164,0.669097911477114,0.00973131207561046,0.0178432766615084,"CACNA1S"
"IGFN1",310.737274894712,2.55296297837674,0.361037467562943,2.25625446496181e-13,1.06279073568323e-12,"IGFN1"
"PKP1",1029.28010428236,5.22869310783702,0.420960509163932,1.93323392067863e-37,2.65673603343779e-36,"PKP1"
"PHLDA3",3605.56419487382,4.49888881510663,0.252233296800616,1.2659129398737e-72,4.73815350603588e-71,"PHLDA3"
"CSRP1",28563.0160447312,2.52607477900613,0.31559718535076,1.8352714367814e-16,1.02465117948358e-15,"CSRP1"
"NAV1",5058.83351455296,4.65356086059522,0.156764665618669,3.15920835790412e-195,8.67131540903286e-193,"NAV1"
"SHISA4",1771.60734568345,0.725972022885318,0.186852231648648,6.27462230974999e-05,0.000153734554009773,"SHISA4"
"LMOD1",8560.68787318517,5.81962630740401,0.308200489460528,5.95326892781176e-82,2.82520629943366e-80,"LMOD1"
"PPP1R12B",9631.13040353572,2.87008702058727,0.225234717526441,5.93782398427282e-38,8.32908302618969e-37,"PPP1R12B"
"SYT2",409.790537969886,0.901352820260571,0.339450453825674,0.00372988934294724,0.00729855739316466,"SYT2"
"KDM5B",1780.23912246773,1.0031865603754,0.135189155260831,4.82229473415099e-14,2.36321141491681e-13,"KDM5B"
"PPFIA4",979.95612303723,1.28357794910965,0.330175255517537,2.63882728279469e-05,6.73117471742347e-05,"PPFIA4"
"ADORA1",1595.08693593136,2.83580803261534,0.311170138738002,1.29469911177753e-20,8.87415024488775e-20,"ADORA1"
"CHIT1",555.686359784934,3.54911513329118,0.631006305322921,1.68349584124509e-09,6.15517434239941e-09,"CHIT1"
"BTG2",6205.23195742554,3.70143393168446,0.321964659299974,1.42898860182825e-31,1.56890074709554e-30,"BTG2"
"FMOD",6052.41755240606,3.83270772330923,0.318465421333075,2.09432733238121e-34,2.55845512572808e-33,"FMOD"
"PRELP",11723.3481069547,2.70877506248263,0.401082619041079,2.09790829446412e-12,9.3432205828736e-12,"PRELP"
"ATP2B4",9513.01444026424,3.09005369967342,0.278681369553392,2.30809948845129e-29,2.31090591898276e-28,"ATP2B4"
"LAX1",45.1167640321164,1.20896234028198,0.389078267367751,0.00055909612185444,0.00122116148430276,"LAX1"
"SOX13",3583.67762580977,0.633663071382304,0.17870301287846,0.000267642231982506,0.000609436164559867,"SOX13"
"PIK3C2B",2459.68607500659,1.59884517242935,0.165101709699858,5.66990001303788e-23,4.3218624892976e-22,"PIK3C2B"
"NFASC",5420.98725940317,0.738063551545508,0.285407499789796,0.00572974011943208,0.0108860060001707,"NFASC"
"CNTN2",5251.47053135417,2.3402714224663,0.404420376675226,9.57162160148024e-10,3.56023190492368e-09,"CNTN2"
"GYG2P2",10.250787986618,1.98341351347394,0.584115881175772,9.12748061181869e-05,0.000219814205833752,"GYG2P2"
"DSTYK",1661.62961058646,1.24868894312145,0.122979555592611,8.52294068991421e-25,6.98596809253743e-24,"DSTYK"
"TMCC2",1968.52853188522,1.89909837165584,0.269589818828185,2.56540984781952e-13,1.20376315776247e-12,"TMCC2"
"MFSD4A",579.228587678077,2.8957029112696,0.205987978775929,1.21112258091559e-45,2.17951988616393e-44,"MFSD4A"
"SLC41A1",1866.42365110966,1.80910369577611,0.202484867442614,5.77655041622643e-20,3.83262546888438e-19,"SLC41A1"
"PM20D1",18.8317669171861,1.70846095997713,0.421672759998189,7.9884029540188e-06,2.14623168254048e-05,"PM20D1"
"RAB7B",608.99613853556,4.52050896451478,0.432563361172735,4.67637506314043e-27,4.25298862831939e-26,"RAB7B"
"FAM72A",29.2932776266687,3.49476788300928,0.590888026711822,3.27491667579583e-10,1.26281035966551e-09,"FAM72A"
"SRGAP2",2887.3532870433,1.5134418805224,0.157864822819953,1.60236411662194e-22,1.19801785376983e-21,"SRGAP2"
"IKBKE",320.485262284724,0.91158497930592,0.27024592964732,0.000348436593215159,0.000781666864405143,"IKBKE"
"DYRK3",231.413316372064,0.740130397753616,0.242804749847689,0.0013693846345485,0.00284629838046044,"DYRK3"
"PFKFB2",1331.11693084619,0.535683189275144,0.194363625993596,0.00437402212996409,0.00846815353838825,"PFKFB2"
"CD55",2191.82739492622,1.57150943414764,0.323250433514922,2.0274262027889e-07,6.31397261784416e-07,"CD55"
"CR1",123.954478316729,2.08813146345616,0.427269357682459,1.32819894557181e-07,4.19948498077381e-07,"CR1"
"CD34",17355.1819019327,6.41509132883855,0.318664905074128,7.55928222526485e-93,4.48944739877474e-91,"CD34"
"PLXNA2",2649.96747653097,1.65131349148454,0.173408534834179,2.59425062049052e-22,1.92309084317481e-21,"PLXNA2"
"HSD11B1-AS1",222.562501441389,2.07044004465925,0.369153960514178,2.70031696547953e-09,9.7315539374574e-09,"HSD11B1-AS1"
"SERTAD4",537.223768374779,5.38024464815635,0.318777359934362,4.8451492220361e-66,1.54249907364445e-64,"SERTAD4"
"TRAF5",1797.75538738663,2.81968484038416,0.230028879498157,2.6328591874882e-35,3.3270560292494e-34,"TRAF5"
"DTL",43.0629008111754,1.93595133029216,0.376493202095409,3.68132999623764e-08,1.2142371007402e-07,"DTL"
"PPP2R5A",5255.78601485779,0.509843249042314,0.12549823096278,3.79661973145361e-05,9.53678072043838e-05,"PPP2R5A"
"PACC1",589.193530216564,1.56294825940338,0.249807239284644,6.73730029024527e-11,2.73227394956228e-10,"PACC1"
"BATF3",221.041228922652,1.90824352409279,0.330161965880138,1.02435620339009e-09,3.80320015216743e-09,"BATF3"
"FLVCR1",480.089031380793,0.603879051615272,0.186072790601498,0.000825626803385767,0.00176670682811871,"FLVCR1"
"VASH2",122.123117356616,1.67104945126709,0.199017639526533,6.9998933037469e-18,4.19649250856467e-17,"VASH2"
"PTPN14",1646.49202209504,3.8826834319659,0.221422691950779,6.75372056329305e-70,2.38154634724363e-68,"PTPN14"
"CENPF",83.6926706911659,1.14390697474844,0.353826247931957,0.00039949438659019,0.00088952681986723,"CENPF"
"KCNK2",477.791824276919,4.71481950825887,0.618217497144257,5.41289651439157e-16,2.94859141970263e-15,"KCNK2"
"SPATA17",27.6475936860593,1.38130217785969,0.44565293203707,0.000451830214555486,0.000999340192149692,"SPATA17"
"TGFB2",326.865825236966,3.94925599304045,0.400769246514472,4.94069077019709e-24,3.94052423286898e-23,"TGFB2"
"LYPLAL1-DT",10.1263752003181,1.35273016317908,0.726378116372627,0.016614301165486,0.0292814203510651,"LYPLAL1-DT"
"EPRS1",3543.10198669163,0.648160510651997,0.141922781827106,3.35503180620941e-06,9.34519601753355e-06,"EPRS1"
"MARK1",829.681775267238,4.51951002368199,0.272801213619382,3.97678227057033e-63,1.19135324913929e-61,"MARK1"
"LINC01352",12.8383043364419,1.93108851681843,0.615245149046947,0.000234985506181459,0.000538455431470406,"LINC01352"
"LINC02817",18.0187560032007,1.78910730549282,0.713252803482726,0.00194189066291288,0.00395452060871378,"LINC02817"
"TAF1A",140.996462148959,0.667197032195755,0.133820678274146,4.09995451355e-07,1.24014065359257e-06,"TAF1A"
"AIDA",1401.77649494822,1.79316239064194,0.124539324755873,7.51384458168011e-48,1.44705627604329e-46,"AIDA"
"TLR5",218.047431439129,2.08489933733945,0.273760878100974,3.60662750932817e-15,1.88284990278789e-14,"TLR5"
"CAPN2",13351.3869785441,3.51537729195627,0.139607911374001,8.75689002731444e-141,1.15998334113995e-138,"CAPN2"
"TP53BP2",3026.57671154076,0.682998110968932,0.307890390162287,0.0166354435916545,0.0293152906418495,"TP53BP2"
"DEGS1",2802.25809916149,1.41618805660453,0.139427865097476,6.20388079631992e-25,5.11815965939559e-24,"DEGS1"
"CNIH3",248.954031769154,1.08887770336917,0.29887360539894,9.55980980346598e-05,0.000229644977751477,"CNIH3"
"ENAH",4706.63087018006,2.69290883628309,0.145286623464836,1.93136794789582e-77,8.06068318747149e-76,"ENAH"
"LEFTY2",31.6184320520688,3.71811666104139,0.592348885794731,2.88074657908545e-11,1.19509403628808e-10,"LEFTY2"
"SDE2",1213.23349524478,1.16679417976858,0.15698305391622,3.3041256458913e-14,1.63261102908482e-13,"SDE2"
"H3-3A",1758.04541417177,0.652857226009608,0.130755630921651,4.0166658229611e-07,1.21549222912352e-06,"H3-3A"
"ACBD3",1903.41639525522,0.559754865916554,0.161323412330965,0.000385651948151734,0.000860339599058276,"ACBD3"
"LIN9",133.218736739129,0.974487321968753,0.197789752791272,3.59440908746256e-07,1.09194198492095e-06,"LIN9"
"STUM",2847.83019356953,4.38205752937433,0.29135595061873,1.65474585273502e-52,3.72342259197029e-51,"STUM"
"ITPKB",4845.5132950311,3.40300629843043,0.255087991896748,1.87825520457993e-41,2.94973202669777e-40,"ITPKB"
"CDC42BPA",4985.77601951173,0.587507977115623,0.101439582747804,5.06778356405911e-09,1.78641862601167e-08,"CDC42BPA"
"ZNF678",363.763169823635,0.751747111470134,0.135723938215598,1.82521802746237e-08,6.17191094813498e-08,"ZNF678"
"WNT9A",228.373845366715,4.03362736532126,0.520362409598032,5.74234623920114e-16,3.12024367522278e-15,"WNT9A"
"GJC2",371.540081841892,2.29137300430914,0.376079426572835,1.49754760562822e-10,5.91774097285019e-10,"GJC2"
"TRIM17",311.829848948856,0.741893197335553,0.317567303174671,0.0113701658775039,0.0206187038741689,"TRIM17"
"H2AW",193.636796599998,1.00665132853358,0.331668338145582,0.000970228594828622,0.00205834932098347,"H2AW"
"ACTA1",827.980205867034,1.04292068183658,0.568993233008101,0.0259208173948633,0.0441366154603102,"ACTA1"
"NUP133",2026.92053733953,1.11100261523725,0.06834571286483,7.00273744744783e-60,1.9203636526678e-58,"NUP133"
"C1orf198",5448.3219237237,2.85181382654333,0.206606397135356,4.28208212865351e-44,7.32522157291895e-43,"C1orf198"
"FAM89A",921.454367599047,1.806825803147,0.266842738812821,1.81254941510352e-12,8.09720572286789e-12,"FAM89A"
"EGLN1",4736.21494333638,0.531173011811806,0.193020329852649,0.00444944792121988,0.00860215304370875,"EGLN1"
"TSNAX",1938.10875227167,0.579572053295207,0.143534887566028,3.93477794990099e-05,9.86755122229265e-05,"TSNAX"
"DISC1",506.917229115464,2.33970073150327,0.20404692063184,3.03618378782513e-31,3.27910001643631e-30,"DISC1"
"SIPA1L2",1584.88755120392,1.94159469449792,0.33543134041755,9.64199508071799e-10,3.58465728034454e-09,"SIPA1L2"
"PCNX2",1126.32465080069,2.84571146673016,0.261435915710328,2.2992672910603e-28,2.20705030109433e-27,"PCNX2"
"TARBP1",2646.71834723276,0.508329455551781,0.229540915233045,0.020309339111328,0.0352291411241648,"TARBP1"
"LINC01354",107.359970464797,1.81650908598172,0.409742460985465,1.33656239681766e-06,3.86201124277727e-06,"LINC01354"
"B3GALNT2",323.957685261864,1.32574128552833,0.176599628327033,1.4220519939802e-14,7.17074778228976e-14,"B3GALNT2"
"GNG4",912.60921145641,1.14433778044737,0.590357626761078,0.0177927033226115,0.0311832887787624,"GNG4"
"LYST",2951.28295060491,1.28841827667379,0.0941999782701822,3.42828753237556e-43,5.7170025314114e-42,"LYST"
"NID1",8620.18982532502,1.19940172935043,0.224382170408889,2.6547951351017e-08,8.86979311121213e-08,"NID1"
"HEATR1",1150.89919520277,0.831329874892089,0.162304580191819,1.6215930592961e-07,5.09593354693908e-07,"HEATR1"
"MTR",3339.6166435032,0.618399921239798,0.101918616763558,9.14043793154628e-10,3.40650425028037e-09,"MTR"
"RYR2",1908.23985659922,3.20780366725303,0.348201757549664,4.66902103439559e-21,3.27013939896392e-20,"RYR2"
"LINC01139",34.2912129530772,4.04065681967448,0.717827311825447,9.72643696080245e-10,3.61428655793107e-09,"LINC01139"
"FMN2",801.796657176748,2.65983655734574,0.579385568581033,5.17905298753529e-07,1.55076370880823e-06,"FMN2"
"EXO1",15.8415211197798,1.3949656141975,0.488275494530935,0.000992717586082589,0.00210327723888583,"EXO1"
"MAP1LC3C",138.010839760556,4.82783330762862,0.680766628320371,2.44631751890193e-14,1.21704696029368e-13,"MAP1LC3C"
"PLD5",142.800560258572,2.60530378151864,0.370466143405335,2.9898976998507e-13,1.39670673445801e-12,"PLD5"
"SDCCAG8",1005.1435454626,0.647683805990943,0.128898776629391,3.42587611772002e-07,1.04334433905014e-06,"SDCCAG8"
"AKT3",3327.38453006757,3.5220182606818,0.21775087710544,9.85527215145192e-60,2.69533731273147e-58,"AKT3"
"ADSS2",1573.78007101486,0.556804960344495,0.148485528219731,0.000131812458026242,0.000311457279252792,"ADSS2"
"SMYD3",482.530535758892,1.02207337608367,0.225265925710828,2.26434184606263e-06,6.40494875350387e-06,"SMYD3"
"AHCTF1",2622.45871737737,0.512249236658922,0.104421146440163,7.29091003800613e-07,2.15599491534439e-06,"AHCTF1"
"ZNF670",112.535086586901,0.973645935399661,0.190085091553325,1.30248265451923e-07,4.122881977687e-07,"ZNF670"
"ZNF669",103.542047860241,1.27301001025335,0.220818464465434,2.11757517707199e-09,7.6832395998395e-09,"ZNF669"
"C1orf229",42.4927237261494,0.720195639904316,0.282428230890388,0.00649897481229647,0.0122421333996684,"C1orf229"
"ZNF496",1612.9189659941,0.935816324599328,0.117404160987091,7.28599432306693e-16,3.94284882843481e-15,"ZNF496"
"NLRP3",216.78723045583,2.7478151354024,0.383225731248859,1.11857923571522e-13,5.37790020112603e-13,"NLRP3"
"GCSAML",63.0507591772361,4.12511760320183,0.673456226392346,4.5885443577968e-11,1.88155021465673e-10,"GCSAML"
"TRIM58",32.3157670314252,1.29668739522649,0.521847500468669,0.00348345745927401,0.00684624554326547,"TRIM58"
"OR2W3",16.2368518182574,2.06091078298995,0.806898476643548,0.00137605284482189,0.00285918311554173,"OR2W3"
"ALKAL2",181.835436832587,0.819675822226566,0.402630283263987,0.0218497281823623,0.0376929770982408,"ALKAL2"
"SNTG2",107.727268905197,7.60218016396151,0.682851177685687,1.4065079894849e-31,1.54477573596383e-30,"SNTG2"
"TPO",521.404923715955,6.7347672724983,0.798852596535393,6.03384778031007e-20,3.99985292260024e-19,"TPO"
"PXDN",5344.73027558828,2.77293609505879,0.319172623623822,5.91559693674532e-19,3.74388225741213e-18,"PXDN"
"CMPK2",484.183132961993,1.27398834594827,0.201708008977993,6.92479448831414e-11,2.80555470313121e-10,"CMPK2"
"RSAD2",536.41174312766,2.2492297185747,0.181492057709406,4.34875238211381e-36,5.67910153561343e-35,"RSAD2"
"GRASLND",250.488002883942,4.67955634468611,0.659811839050793,3.0940350206158e-14,1.53103727420987e-13,"GRASLND"
"RNF144A",2326.53198083375,3.89643571556058,0.193725974813084,4.89975808236777e-91,2.81131693965158e-89,"RNF144A"
"LOC100506274",20.1828575952749,2.70110252285941,0.778151387125767,4.98193678116719e-05,0.000123512627481342,"LOC100506274"
"KIDINS220",5489.87370068611,0.924174735095424,0.0749694048120141,3.05522282950381e-35,3.84642454324349e-34,"KIDINS220"
"MBOAT2",1583.75101389505,2.64039122666761,0.239113544363159,4.00950231858034e-29,3.97131037516864e-28,"MBOAT2"
"ASAP2",1058.33342168527,4.2709305604024,0.226182389420781,7.91031329652305e-81,3.618671399477e-79,"ASAP2"
"ITGB1BP1",4960.54065696353,2.44242476748783,0.15475040153279,6.82421827156096e-57,1.72972926854948e-55,"ITGB1BP1"
"ADAM17",733.948560813271,1.66168188250621,0.165820082824213,1.87647683710694e-24,1.51726697972763e-23,"ADAM17"
"YWHAQ",10345.0972903952,1.57446809436658,0.153209271599409,1.47682653210827e-25,1.25647790990624e-24,"YWHAQ"
"TAF1B",318.247836924019,1.01148477048405,0.127183520953547,7.43558393840108e-16,4.02165694747498e-15,"TAF1B"
"KLF11",2345.45971507065,1.55070363835239,0.331225750494906,5.08932351514456e-07,1.52554525320651e-06,"KLF11"
"CYS1",367.403934069075,2.26138331668865,0.373187273870348,1.83359427724369e-10,7.20176831826526e-10,"CYS1"
"SLC66A3",1207.11815094052,2.41331727958866,0.128004945320147,4.63269393445168e-80,2.08177413128229e-78,"SLC66A3"
"ROCK2",4877.48534551272,1.27046422727637,0.148845724469102,3.59533470995346e-18,2.18859265950354e-17,"ROCK2"
"TRIB2",2708.71693377517,1.0663751389338,0.196492862590287,2.11826408238281e-08,7.12960139173188e-08,"TRIB2"
"LOC100506474",15.5955994861443,1.21758704724115,0.54412840851192,0.00762837226536725,0.0142331813221228,"LOC100506474"
"NBAS",1762.58519567259,0.50083135974412,0.114038307605688,8.88236821358756e-06,2.37551889363915e-05,"NBAS"
"DDX1",3992.96831993355,0.516350682786397,0.131040034923728,6.31820303056661e-05,0.000154752545809368,"DDX1"
"CYRIA",2261.99270212263,2.74302873025925,0.207028469408077,7.93415747213366e-41,1.21962651717203e-39,"CYRIA"
"LINC01376",43.1815927719137,0.928311767459971,0.280098071668221,0.000419696244841353,0.000931581341365401,"LINC01376"
"OSR1",420.767716037035,5.33755416808204,0.447689821509747,7.25351151806695e-35,9.01275429938605e-34,"OSR1"
"WDR35",768.293646747159,1.32545066830224,0.127379506632402,5.45359676647403e-26,4.74592209894785e-25,"WDR35"
"MATN3",111.727067674003,4.99823601481161,0.46717115442476,1.46603003193516e-28,1.41436152574315e-27,"MATN3"
"LAPTM4A",11772.7683774742,1.08350606583346,0.113156643620472,3.66383225547098e-22,2.6962796455902e-21,"LAPTM4A"
"RHOB",32678.3292220342,0.735052294294197,0.300791365976273,0.0085815628215612,0.0158716975951257,"RHOB"
"KLHL29",1128.19239537986,2.6362028897036,0.329985107829494,2.10926291376731e-16,1.17310903968143e-15,"KLHL29"
"UBXN2A",863.482723600878,0.530969056459165,0.155689450361997,0.000493794024255705,0.0010855344928926,"UBXN2A"
"FKBP1B",436.873186713963,0.663311464740851,0.250980943527387,0.00533365908883649,0.0101823793132139,"FKBP1B"
"FAM228B",733.812336876762,1.64561438752422,0.155132200902616,4.21691288396452e-27,3.84085754366957e-26,"FAM228B"
"TP53I3",620.014421480256,1.52976722227895,0.219516328068649,5.63472351550005e-13,2.59364135589575e-12,"TP53I3"
"PFN4",28.3142530546578,1.59561169942387,0.320351758912983,1.07219283359137e-07,3.41556870148769e-07,"PFN4"
"FAM228A",58.4143603493759,2.73408017335243,0.374604025524523,4.37750879792332e-14,2.14973501847727e-13,"FAM228A"
"NCOA1",4125.91469069413,1.09151134183208,0.0927075602574086,1.89778233474606e-32,2.14943250530514e-31,"NCOA1"
"CENPO",384.895398649034,1.08569287050689,0.156072223166763,1.25168632965437e-12,5.64379567938135e-12,"CENPO"
"ADCY3",2767.71735458793,4.19074322555537,0.254278767320009,2.8340371025389e-62,8.33442166052631e-61,"ADCY3"
"DNAJC27",808.149415416789,0.559678440145865,0.197076957796214,0.00330077004698554,0.00651114024095232,"DNAJC27"
"EFR3B",3415.41761907926,2.13546675002766,0.267611060796505,2.04541856417592e-16,1.13926448619283e-15,"EFR3B"
"ASXL2",1479.6798128436,0.674692874845435,0.0943552158316275,5.71710251485534e-13,2.63076517625884e-12,"ASXL2"
"KIF3C",2875.0026047503,3.20814020666917,0.278808384192788,1.88391720418538e-31,2.05685616087609e-30,"KIF3C"
"GAREM2",960.152404600267,3.36975531836879,0.334342325213914,9.33733953674361e-25,7.63911717685197e-24,"GAREM2"
"KCNK3",282.20448571668,2.20429930528038,0.319010576509982,6.68103997487316e-13,3.0609209761573e-12,"KCNK3"
"AGBL5",973.37978331521,0.624336242052433,0.128678698943882,8.52827077272008e-07,2.50560101863513e-06,"AGBL5"
"EMILIN1",2975.60160917803,0.784443441831092,0.299084665370448,0.00484210521963221,0.00930459916282148,"EMILIN1"
"TCF23",18.8946276543382,1.80928436574386,0.698602908834374,0.00150144770866765,0.00310743885197861,"TCF23"
"ATRAID",2765.04000959553,0.665030020301175,0.0924323423715941,4.18573015203391e-13,1.9398637137514e-12,"ATRAID"
"SLC30A3",10.5378116378712,2.2079636779496,0.77167010631768,0.000493581200869937,0.00108514493050255,"SLC30A3"
"IFT172",1575.36413274703,0.573925215213662,0.138843190065094,2.62177010010784e-05,6.69091849546355e-05,"IFT172"
"ZNF512",1816.35305108278,0.696905413697055,0.126762595193393,2.47031309588569e-08,8.27248066523953e-08,"ZNF512"
"CCDC121",252.657803257726,0.966039671511917,0.20476105028588,1.03816238142278e-06,3.02806889987559e-06,"CCDC121"
"GPN1",1165.30799557634,0.577985274326293,0.099944113518669,5.38773968849765e-09,1.89569540465941e-08,"GPN1"
"FOSL2",9275.18964083681,2.57501970143562,0.279320435362101,4.80310464577808e-21,3.36173189163613e-20,"FOSL2"
"PLB1",199.756652841615,1.93324155990497,0.392146800997784,1.11514240130917e-07,3.54645548441405e-07,"PLB1"
"PCARE",12.8917361903329,1.66657804920124,0.726196454384386,0.00396437097986563,0.00772859551085015,"PCARE"
"CLIP4",1937.02352423283,1.73200178472214,0.287679168295477,2.57986513537722e-10,1.00243273918553e-09,"CLIP4"
"ALK",62.8972891960378,1.53323027440103,0.517433319959056,0.000597960135358589,0.00130101060086911,"ALK"
"LBH",3048.12844361772,1.90090436092144,0.337217032815958,2.37338923255555e-09,8.58177661384642e-09,"LBH"
"TTC27",593.852119142653,0.646246422872576,0.128405607592791,3.28961444679062e-07,1.00365194622842e-06,"TTC27"
"LTBP1",2606.22506991452,1.12702872923324,0.33673263000751,0.00027328003247431,0.000621530512794476,"LTBP1"
"RASGRP3",1075.01759146402,1.16322756601221,0.314279090905885,6.76043497225609e-05,0.000164987321611444,"RASGRP3"
"CRIM1",10603.4092657026,4.65933949749889,0.180585614489487,2.23552608662297e-148,3.19764193808178e-146,"CRIM1"
"FEZ2",2945.03290884991,2.13130205341269,0.121931468118598,3.06014509377367e-69,1.05947091559094e-67,"FEZ2"
"VIT",1129.27284630939,8.50975207579389,0.399533994424771,4.32648960455985e-103,3.06546880888663e-101,"VIT"
"STRN",2550.23279574986,0.977912351716304,0.141552542629953,2.11112974498688e-12,9.39523662584216e-12,"STRN"
"GPATCH11",1020.47751577714,1.32048714250423,0.186087542949778,3.0512325268987e-13,1.42383062332704e-12,"GPATCH11"
"EIF2AK2",2405.3578310852,0.660996824851544,0.13181212966773,3.55469943359243e-07,1.08084857927406e-06,"EIF2AK2"
"CEBPZ",1056.38981608426,0.67469211070448,0.146101912149516,2.5478780443082e-06,7.17590093523792e-06,"CEBPZ"
"PRKD3",1842.0877327912,1.20565685216787,0.171170568450312,5.42700081821562e-13,2.50218574347118e-12,"PRKD3"
"QPCT",223.573049394363,2.13231421323867,0.311726738111606,1.07618487826954e-12,4.86904138494774e-12,"QPCT"
"CDC42EP3",2272.59189051982,3.62812132056914,0.247181481877613,1.0325436969035e-49,2.12845120524756e-48,"CDC42EP3"
"CYP1B1",1419.31213274374,1.45885741635917,0.250506081921983,1.12556859670564e-09,4.1652737077409e-09,"CYP1B1"
"CYP1B1-AS1",72.1827365934743,0.735334948549727,0.24059930025787,0.00134193201377711,0.00279285761757956,"CYP1B1-AS1"
"LINC02613",26.7403657844024,3.72995117814803,0.560469494411522,2.41271601207384e-12,1.07092393269018e-11,"LINC02613"
"HNRNPLL",1435.1376296189,1.20986419566805,0.129126294705838,2.08669496881374e-21,1.48436459525679e-20,"HNRNPLL"
"DHX57",825.505587380715,0.51500466948383,0.0911997379908693,1.27639676560807e-08,4.36796363672706e-08,"DHX57"
"SOS1",3674.59313008177,0.993898564212114,0.120965411833295,8.82512838334346e-17,5.00885220669384e-16,"SOS1"
"MAP4K3",1756.68044809582,0.604996530756855,0.112351866700411,5.17260458853258e-08,1.68766056970253e-07,"MAP4K3"
"SLC8A1",1315.31841254782,2.59687400443863,0.388072427356671,3.18287821285859e-12,1.40174545404977e-11,"SLC8A1"
