"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"UBE2S",543.219378550502,-2.28983379826055,0.264417801232328,9.13964620586069e-19,1.18032352005272e-17,"UBE2S"
"SHISA7",1304.03364430677,-9.06896574271203,0.397867115004161,1.08190144022558e-116,4.01213832706842e-114,"SHISA7"
"ISOC2",4185.96027144183,-0.867102073617635,0.143461217245304,7.5610437882205e-10,5.23177373583153e-09,"ISOC2"
"NAT14",1016.26594839156,-3.67667857113296,0.194643689297503,7.81372324965779e-81,1.03542566194298e-78,"NAT14"
"FIZ1",963.168596646265,-1.38609732150776,0.0863777665721608,1.28336855603681e-58,9.26695842820891e-57,"FIZ1"
"CCDC106",1947.17295985933,-2.76415482154158,0.160358422009226,2.27657726933851e-67,2.14893746744703e-65,"CCDC106"
"EPN1",9548.20011872927,-1.05471441613036,0.141549346755793,3.33892774369213e-14,3.18980351984531e-13,"EPN1"
"ZNF444",2836.65153071427,-1.57043390751376,0.145984543543635,1.04100018304158e-27,2.16901269239787e-26,"ZNF444"
"ZSCAN5A",200.837084044889,-1.61989697757567,0.124851087447915,3.21094341489083e-39,1.13382031930644e-37,"ZSCAN5A"
"ZNF542P",591.212056601056,-1.5184915770904,0.238503007354249,3.83684529389096e-11,2.93995604052153e-10,"ZNF542P"
"ZNF582",197.583127219456,-0.963427584479857,0.205082598769662,1.12555386451343e-06,5.78672891225807e-06,"ZNF582"
"ZNF582-AS1",227.84672762645,-2.02817465202295,0.205374139371974,1.05171940945488e-23,1.78249071381083e-22,"ZNF582-AS1"
"ZNF583",246.412153584769,-1.10043337437092,0.162022264246691,3.6953042210428e-12,3.0562928515432e-11,"ZNF583"
"ZNF667",622.668575576494,-2.87569693475952,0.401907714978279,1.09842529885344e-13,1.01615926908699e-12,"ZNF667"
"ZNF667-AS1",984.21461418681,-2.47961734515845,0.302355599243615,4.28786126761854e-17,4.97055967900937e-16,"ZNF667-AS1"
"LOC101928982",16.1333301663841,-1.36466243943924,0.549252077110638,0.00343908348136081,0.0111789333326665,"LOC101928982"
"ZNF470",544.630871913227,-1.25243737135075,0.134331786957669,2.89357549444571e-21,4.30112831970998e-20,"ZNF470"
"SMIM17",37.2806142186927,-2.48994268863204,0.480103807763569,3.16443193640311e-08,1.90201089660317e-07,"SMIM17"
"ZNF835",148.185807021258,-1.63269969591491,0.38855273997282,5.05600764432308e-06,2.42687360656706e-05,"ZNF835"
"PEG3",4872.79569289668,-4.21928924510434,0.236805086508488,1.60590843682482e-72,1.7525111640327e-70,"PEG3"
"MIMT1",28.2178874685963,-5.57173895669063,0.515274161810794,8.47831245206073e-29,1.89329352372754e-27,"MIMT1"
"ZNF460-AS1",43.5653946100918,-1.60210564284047,0.328503046495476,2.07254326946496e-07,1.1515853542523e-06,"ZNF460-AS1"
"ZNF547",158.737423863651,-1.55623308740151,0.254460508367667,1.87056050825773e-10,1.35495549055131e-09,"ZNF547"
"ZNF749",172.620486891141,-0.786829069855169,0.230667260503979,0.000366328413758428,0.00138706735517998,"ZNF749"
"VN1R1",115.413888667513,-1.73526192401746,0.307777745616258,3.12707071273952e-09,2.05244599032509e-08,"VN1R1"
"ZNF772",319.883105734479,-1.38875930951871,0.28509000667195,2.52933838175145e-07,1.39272416488335e-06,"ZNF772"
"ZNF419",630.788537364249,-0.762597456282937,0.230293010052545,0.000543800615596261,0.00201167441470095,"ZNF419"
"ZNF154",363.304451281789,-1.76859239859567,0.257979948840259,1.30010824253041e-12,1.11307634147062e-11,"ZNF154"
"ZNF671",341.808349349583,-1.47792307236477,0.24600201360425,3.86453527616197e-10,2.73442656660807e-09,"ZNF671"
"ZNF814",623.288020290025,-1.20309489064697,0.226154167618425,2.97651914141347e-08,1.79510378577243e-07,"ZNF814"
"ZNF418",359.483565132705,-0.700470716505416,0.256162321126198,0.00394793949982213,0.0126867995852046,"ZNF418"
"LOC100128398",448.564521370238,-1.02449282983863,0.202419426220523,1.60283790853437e-07,9.01292684986657e-07,"LOC100128398"
"ZSCAN1",49.2930661551676,-4.59884935110445,0.659258756827495,7.99534388265634e-14,7.47394209651024e-13,"ZSCAN1"
"ZNF135",517.287155631534,-0.8623646468696,0.201487176369225,9.4618779508595e-06,4.41600080270642e-05,"ZNF135"
"ZSCAN18",1627.61220474784,-1.57650578408476,0.151109517514664,3.33986954738389e-26,6.4336504639801e-25,"ZSCAN18"
"ZNF329",684.388145335571,-0.508253042329235,0.148287204735052,0.000485642382778703,0.00180790000257241,"ZNF329"
"ZNF544",630.370197628403,-0.859372693927347,0.191793908833276,3.78604899403452e-06,1.84278580451317e-05,"ZNF544"
"LOC105372482",139.966209276472,-0.643681541436951,0.157017020963147,2.87113172517832e-05,0.000125956379048637,"LOC105372482"
"ERVK3-1",695.13442477951,-0.994170017796292,0.109273812131887,3.69974361879519e-20,5.20283187908414e-19,"ERVK3-1"
"A1BG",14601.769076641,-1.81236114818267,0.226694564690992,2.40903677344816e-16,2.65175465009749e-15,"A1BG"
"A1BG-AS1",118.960805900636,-0.584207386665307,0.244007156785744,0.012020130424879,0.035415734594346,"A1BG-AS1"
"ZNF497",202.982539197823,-1.67851394327165,0.211487986576466,3.86086422266094e-16,4.20096516535191e-15,"ZNF497"
"ZNF584",455.716744746497,-0.595841664957472,0.155669578191309,9.46913799493155e-05,0.000388685108659283,"ZNF584"
"ZNF132",208.341357866283,-0.891820531616133,0.196520007147239,2.74013103091545e-06,1.35448063410747e-05,"ZNF132"
"SLC27A5",15474.0816899215,-2.51489391101802,0.15629843274703,5.84590226612625e-59,4.27886336580576e-57,"SLC27A5"
"ZBTB45",701.646935772677,-0.504092777456951,0.153120540548678,0.000794118329036059,0.00286966568782247,"ZBTB45"
"UBE2M",2595.71660523578,-1.48813142085676,0.143705554883913,7.84739563410182e-26,1.48090425825861e-24,"UBE2M"
"C20orf96",533.547423718685,-0.592076406160063,0.212725166625045,0.0038868623079721,0.0125063573760946,"C20orf96"
"ZCCHC3",1001.65977226312,-0.622745253360821,0.137974831187938,4.54642953610468e-06,2.19384782587044e-05,"ZCCHC3"
"SOX12",881.077622719395,-1.30468013690811,0.171654772449819,7.11431907727975e-15,7.1150566181337e-14,"SOX12"
"NRSN2",2181.15022266515,-2.74381125737693,0.179060686628028,8.83204052308915e-54,5.43384533968374e-52,"NRSN2"
"SRXN1",1926.26015901805,-1.06848589934262,0.388998424474196,0.00224597286328926,0.00753369270241709,"SRXN1"
"SLC52A3",89.4096011530269,-1.82582497939527,0.463763103305754,1.42665726030941e-05,6.51593721721659e-05,"SLC52A3"
"FAM110A",258.890849061449,-0.722234314084715,0.268878028029182,0.004433144444163,0.0141218281775329,"FAM110A"
"RSPO4",203.30626232471,-5.00133806119727,0.352987339460613,3.40406891135779e-47,1.63378372078948e-45,"RSPO4"
"TMEM74B",602.636022446394,-0.806867072490767,0.336197203420593,0.00890998515906888,0.0269163358268734,"TMEM74B"
"SNPH",2103.91362368047,-4.08470235094537,0.280681166961187,1.98286065497134e-49,1.04528178898954e-47,"SNPH"
"SDCBP2",617.658127608338,-1.55656426946097,0.328922696922883,4.40455551775952e-07,2.35850061499923e-06,"SDCBP2"
"LOC100289473",19.1388830118418,-2.06790475732372,0.516809200048668,9.82780049036614e-06,4.57836543029564e-05,"LOC100289473"
"SIRPA",7370.99976380192,-1.1189845308308,0.285968743984783,3.05478317301113e-05,0.000133551587374415,"SIRPA"
"PDYN",663.416386875968,-9.95947889025461,0.573412479513516,1.17130828972079e-69,1.19194209609035e-67,"PDYN"
"EBF4",1031.65897548617,-1.30623784454397,0.256500198181362,8.81541107535422e-08,5.08930404811144e-07,"EBF4"
"PTPRA",5519.27342699336,-0.703554572957563,0.106825814089777,2.92505537273603e-11,2.25924813296913e-10,"PTPRA"
"MRPS26",2344.52872017213,-1.24288871459956,0.108053109325404,3.31516526755465e-31,8.28533661556988e-30,"MRPS26"
"LZTS3",5040.58786655809,-5.01919308565975,0.170776367168995,1.73223518846941e-191,3.66214117225502e-188,"LZTS3"
"DDRGK1",2389.37007156461,-0.877386645673677,0.155529119091681,8.34850112506086e-09,5.27633584600773e-08,"DDRGK1"
"SLC4A11",169.918631168608,-0.955210053944124,0.441827396931734,0.0136031219407021,0.0396990916511233,"SLC4A11"
"C20orf194",2798.4721002352,-0.526797610126691,0.196359961520751,0.00563530618352498,0.0176151249926983,"C20orf194"
"ATRN",3985.22447981586,-0.557236264717588,0.112776448235178,5.96645469666529e-07,3.15077668374918e-06,"ATRN"
"C20orf27",4832.911814733,-2.42377166996896,0.208736592314994,7.11747424756744e-32,1.83588968091666e-30,"C20orf27"
"SPEF1",652.585112973962,-8.37578349391202,0.425514549650348,1.0895861934306e-87,1.76956868821969e-85,"SPEF1"
"CENPB",6022.75199606762,-1.20903572033967,0.142775586502136,6.88018447419763e-18,8.36987889313802e-17,"CENPB"
"LINC01730",18.0961299720581,-1.47225522282841,0.559236631374996,0.00199147557649983,0.00674144321934656,"LINC01730"
"AP5S1",677.948881915521,-0.932286563434248,0.159411993700068,2.23691465885397e-09,1.48701183254991e-08,"AP5S1"
"SMOX",1023.59926196431,-3.55173673564394,0.316614201513307,2.16907570949358e-30,5.23126834237115e-29,"SMOX"
"PRNP",8901.19900431162,-2.54276019207637,0.200262859230804,1.15881570798529e-37,3.82321995038787e-36,"PRNP"
"RASSF2",5466.9158668015,-2.29922146366538,0.331505784908376,7.29816984164408e-13,6.37614965244887e-12,"RASSF2"
"SLC23A2",7523.4757884321,-1.18122335857689,0.268278383406906,3.21922987062301e-06,1.58013180837998e-05,"SLC23A2"
"CDS2",5025.68052667448,-0.928331208981499,0.109566426405129,1.08565288178752e-17,1.30459558428054e-16,"CDS2"
"GPCPD1",3613.96524607369,-0.765301421495772,0.27458431085688,0.00307939260147347,0.0100940878105384,"GPCPD1"
"CHGB",1013.56388036231,-8.3036555950344,0.533683526205259,5.14983715798321e-56,3.41212081477088e-54,"CHGB"
"LRRN4",23.8390071402083,-5.45984897902709,0.56923324357614,2.29649938303491e-23,3.8210295874677e-22,"LRRN4"
"FERMT1",141.764492924402,-4.24523388668238,0.367147374328995,1.97325620071349e-32,5.20678407228748e-31,"FERMT1"
"PLCB1",2770.64951029078,-3.28941133043541,0.232119821737814,1.25360259441286e-46,5.8763383033532e-45,"PLCB1"
"LAMP5",2718.73160509395,-8.95801066009207,0.484198652674835,4.56750392259616e-78,5.70760496648771e-76,"LAMP5"
"PAK5",232.359412393495,-10.4591679709093,0.881135877011198,8.08191340221535e-35,2.35832482126956e-33,"PAK5"
"SNAP25-AS1",42.063187030135,-5.97531668985031,0.705113689969106,7.50112804028047e-19,9.76827513560822e-18,"SNAP25-AS1"
"SNAP25",15468.0377109463,-8.77242403643845,0.422125940419445,1.70288783777129e-97,3.6999457141846e-95,"SNAP25"
"MKKS",2175.19353660566,-1.12291303600824,0.133509741002463,1.29900145216552e-17,1.55477258176685e-16,"MKKS"
"BTBD3",1779.20974165552,-1.15995265350276,0.13552614524913,3.40606414905691e-18,4.21909358576682e-17,"BTBD3"
"NDUFAF5",797.637916915909,-0.777281827713956,0.153303133874328,2.3040037667679e-07,1.27402982563395e-06,"NDUFAF5"
"MACROD2",547.19274195215,-3.2832234435604,0.324620441422551,4.30960253787974e-25,7.86209071159717e-24,"MACROD2"
"FLRT3",221.589962104084,-4.36456893359484,0.395901945597647,8.31293418832332e-30,1.94647757560085e-28,"FLRT3"
"PCSK2",917.681731787733,-5.28060364990248,0.445907643700722,5.97998959251534e-34,1.68681168418116e-32,"PCSK2"
"BFSP1",125.27745285222,-1.67152701373974,0.297771139858348,3.67605352409007e-09,2.4003579495666e-08,"BFSP1"
"PET117",83.2056014469836,-1.91155052819573,0.208409925552544,8.87173864749044e-21,1.28932905592558e-19,"PET117"
"KAT14",969.924765211011,-0.831956327546993,0.142487027925081,2.80340787683387e-09,1.8490684936289e-08,"KAT14"
"DZANK1",265.316361132084,-0.915801418065691,0.207376416834354,4.66118472006906e-06,2.24652522954168e-05,"DZANK1"
"POLR3F",588.659323812774,-0.77813313964266,0.152598936324555,1.97543955554903e-07,1.09978447555295e-06,"POLR3F"
"SEC23B",1718.65400984445,-0.886968414224008,0.199601645225399,4.30203730581846e-06,2.0825850004632e-05,"SEC23B"
"SMIM26",889.921878382343,-0.589571652162285,0.101503813088719,4.6919617883676e-09,3.03862482360246e-08,"SMIM26"
"DTD1",1005.0316082056,-0.578524852313114,0.189612181729562,0.00168168256182335,0.00576271372332687,"DTD1"
"LINC00652",32.1837472183607,-4.04699466587537,0.393060541580911,2.73117451018489e-26,5.28432420773237e-25,"LINC00652"
"SLC24A3",1101.55566656238,-1.38428354836169,0.379047537743331,6.23916521982972e-05,0.000261783345840716,"SLC24A3"
"NAA20",1991.79240426726,-0.553174036698919,0.158211470220393,0.000359986873948859,0.00136541376621241,"NAA20"
"CFAP61",69.3009942893901,-2.16119258873984,0.694034122440548,0.000256119739636652,0.000991328489919269,"CFAP61"
"INSM1",182.889055062471,-6.48448545488334,0.696698341091262,5.37673991179635e-22,8.34987281537337e-21,"INSM1"
"LINC00237",15.5919941068917,-4.76577586129557,1.04177624863754,1.19069454471213e-07,6.77517416116429e-07,"LINC00237"
"NKX2-2",107.634359332687,-7.19494885792772,1.91929426314366,1.92934623158213e-06,9.67883676342842e-06,"NKX2-2"
"GZF1",1173.36590822345,-1.13286479109112,0.185999498595992,3.56834669354053e-10,2.53116474651364e-09,"GZF1"
"NAPB",3680.73817996568,-3.32219574234165,0.186492864425901,4.81208371004793e-72,5.2042793218422e-70,"NAPB"
"CST3",37810.1013255824,-2.10179722546582,0.290590052422162,8.82194094106746e-14,8.23227551349176e-13,"CST3"
"SYNDIG1",639.349809560845,-5.15280082097189,0.764947166791277,3.86307702049504e-13,3.43222545742454e-12,"SYNDIG1"
"ACSS1",2937.72591988414,-1.71045493213243,0.324811010183934,2.54862453881473e-08,1.54690958386471e-07,"ACSS1"
"VSX1",40.5173844495697,-5.49560586324968,0.790378476820519,8.89987619575432e-14,8.29697580792828e-13,"VSX1"
"LOC284798",18.8679804623441,-5.92996448866245,1.34451641435543,2.05157358677938e-07,1.14072221277583e-06,"LOC284798"
"ENTPD6",4699.853246103,-1.56734621443622,0.167057740168128,1.23655646418751e-21,1.88116169195292e-20,"ENTPD6"
"ABHD12",3442.37283686637,-2.04547444267092,0.139414890357708,2.03124561644515e-49,1.06961934835406e-47,"ABHD12"
"GINS1",71.0344445628475,-0.990655468712343,0.399457735095111,0.00551126283112722,0.0172508606527853,"GINS1"
"FAM182A",32.303824323638,-2.99766163084899,0.576184153855442,2.02646544668762e-08,1.24233046290007e-07,"FAM182A"
"LOC107985433",87.9295686963566,-2.86758303851086,0.372208476186841,1.77830289376846e-15,1.8530231168918e-14,"LOC107985433"
"MYLK2",50.4280272120834,-4.99416830721818,0.693907588014207,1.46767324857279e-14,1.4359679339738e-13,"MYLK2"
"DUSP15",189.657883638498,-2.25040883451782,0.387876049283913,1.11521991718158e-09,7.61288320198889e-09,"DUSP15"
"TTLL9",104.749466412277,-2.5417163678311,0.385529153282421,6.98342741945585e-12,5.64892875360478e-11,"TTLL9"
"PDRG1",798.809471160596,-0.739587228630508,0.166417915717743,5.39450503204742e-06,2.58138839504769e-05,"PDRG1"
"XKR7",43.9265515402975,-6.24655358679637,0.633838912319909,2.51902898700721e-24,4.4248129347521e-23,"XKR7"
"TSPY26P",292.763569475497,-2.09323508391498,0.273221982206293,3.48512571094788e-15,3.55509649630114e-14,"TSPY26P"
"KIF3B",3553.17549686451,-1.51431780678367,0.156703584012594,8.42815735464354e-23,1.36237322386472e-21,"KIF3B"
"C20orf203",102.518610788387,-2.64057550641018,0.448816352891174,5.83158202564369e-10,4.07130350277788e-09,"C20orf203"
"BPIFB9P",10.1862776334856,-2.63077739391544,0.760157192997685,5.65536476637027e-05,0.000238366409914252,"BPIFB9P"
"SNTA1",4750.4482798094,-2.02802231399969,0.208517562392046,4.614330300379e-23,7.55250159615817e-22,"SNTA1"
"E2F1",312.339309200008,-2.16994931492203,0.29746321966215,5.58336986344045e-14,5.26929848098318e-13,"E2F1"
"ZNF341",348.811914748362,-0.8845433091647,0.155549254069952,6.33480854471943e-09,4.0525131320231e-08,"ZNF341"
"CHMP4B",5440.65522897902,-0.639479460633142,0.124263945681816,1.8628950269892e-07,1.04012896894113e-06,"CHMP4B"
"AHCY",6184.86112305111,-0.791678161562985,0.136082621011187,3.39229252092578e-09,2.22108361268976e-08,"AHCY"
"DYNLRB1",3870.37409005268,-1.13633806405354,0.151291746697588,1.83553596153255e-14,1.78610201945778e-13,"DYNLRB1"
"MAP1LC3A",2898.59675662514,-1.43317135456991,0.209466312545116,1.64857297108885e-12,1.39825773273203e-11,"MAP1LC3A"
"PIGU",767.819121602053,-0.646852132016892,0.165109941165594,6.16383159629664e-05,0.000258712510483265,"PIGU"
"TP53INP2",16157.9693007451,-3.93262870151256,0.280246269147839,4.07383268256362e-46,1.86080794927516e-44,"TP53INP2"
"GGT7",1748.20691194349,-1.19642957319315,0.131355935515515,2.34870447448056e-20,3.33794226065321e-19,"GGT7"
"GSS",1853.35686280091,-0.512883014941422,0.14068154639438,0.000212242460980533,0.000830495262869801,"GSS"
"MYH7B",611.582305348842,-2.2889185278115,0.280258035883697,6.01680032219812e-17,6.90179223641442e-16,"MYH7B"
"MMP24",240.465699010313,-4.06785597994914,0.238705264512895,1.45194333021526e-66,1.34423198719641e-64,"MMP24"
"UQCC1",2374.78228386165,-0.937692156269717,0.0970644312237966,1.9761578483274e-22,3.13552545441026e-21,"UQCC1"
"CEP250",1664.72062464883,-0.81566304223967,0.150011266034916,2.95788770244513e-08,1.78453675206305e-07,"CEP250"
"FER1L4",200.718425305853,-2.40749782996582,0.344395151733348,4.80987385983671e-13,4.25149836227274e-12,"FER1L4"
"NFS1",1861.59313008065,-1.23993120172671,0.100642661417116,1.8325205861174e-35,5.50726669603568e-34,"NFS1"
"SCAND1",2293.07254010363,-0.544904280855609,0.156730571631375,0.000390737909025862,0.00147416840374364,"SCAND1"
"NORAD",21522.9134368337,-1.36410299252452,0.157433016417359,1.00942342665623e-18,1.29734982639923e-17,"NORAD"
"EPB41L1",7953.7434955912,-2.02699414149202,0.266361889304178,5.16280379819241e-15,5.20978747292491e-14,"EPB41L1"
"RAB5IF",1775.54262573723,-0.594697154482595,0.221691356875003,0.00524946696981937,0.0164881187269152,"RAB5IF"
"NDRG3",3263.34672919267,-1.91507006239093,0.200409765023046,2.35920712755327e-22,3.73102805893547e-21,"NDRG3"
"BLCAP",9913.36801590002,-1.48351848151686,0.300123065738999,1.60362764882862e-07,9.01631654519741e-07,"BLCAP"
"NNAT",6014.96917211151,-4.27231725751521,0.460458723692081,5.30738234855307e-22,8.24481763550587e-21,"NNAT"
"VSTM2L",641.303512953753,-7.25073168648631,0.363091216102443,6.27552743783497e-90,1.08884915814378e-87,"VSTM2L"
"KIAA1755",966.901815320713,-2.72835503761751,0.441066305367498,8.65357538513697e-11,6.44044451013858e-10,"KIAA1755"
"SLC32A1",1010.35147677599,-11.3544704939345,1.08703512242865,3.19083654554111e-28,6.84957724851692e-27,"SLC32A1"
"PPP1R16B",6240.94479992904,-4.02024608831207,0.268205484099491,3.24671381122089e-52,1.88453959908832e-50,"PPP1R16B"
"FAM83D",142.129986434946,-2.40914185418423,0.422004455084976,1.82914105914088e-09,1.22420728441322e-08,"FAM83D"
"ZHX3",4099.86765173074,-0.865359913411454,0.217439796013363,3.47337770265165e-05,0.000150772474340715,"ZHX3"
"EMILIN3",77.4548515725688,-3.24827460906035,0.545538059221719,2.24154437232267e-10,1.61422652730642e-09,"EMILIN3"
"PTPRT",720.753126636715,-5.17928084591308,0.475213587074613,2.8586116089516e-29,6.51939153464684e-28,"PTPRT"
"OSER1-DT",582.95656282181,-1.18562947388422,0.181378397902784,1.82306802254267e-11,1.43147787835496e-10,"OSER1-DT"
"GDAP1L1",256.61681335136,-7.97516378218857,0.478333070502971,9.61370325654716e-64,8.26589976077634e-62,"GDAP1L1"
"LINC01260",74.8745832573979,-2.17873411283838,0.414454534896533,2.43104274655017e-08,1.47907854288405e-07,"LINC01260"
"RIMS4",1400.79311413683,-6.60315737545142,0.696087594253947,1.03487584758096e-22,1.66724236833894e-21,"RIMS4"
"YWHAB",12360.3257667179,-0.504219471122874,0.159232282604091,0.00122916051558463,0.00430943941965037,"YWHAB"
"TOMM34",1951.89931996757,-2.52710981193346,0.21878731900455,1.38175623093232e-31,3.52267504223154e-30,"TOMM34"
"KCNS1",23.9221470022145,-5.56429160619062,0.671229464095567,3.02580458531507e-18,3.76158979826476e-17,"KCNS1"
"SDC4",9618.84467054957,-0.877700709955943,0.376049819812974,0.00964634536398231,0.0289504398103339,"SDC4"
"SYS1",1490.89283768861,-0.771354795958805,0.213851828691443,0.000179794917293672,0.000710911372707619,"SYS1"
"TP53TG5",91.75451964598,-2.75185664650877,0.355625578302424,1.50557005019995e-15,1.57769218708222e-14,"TP53TG5"
"DBNDD2",8189.66256280316,-2.80878084122034,0.302617513613188,2.47255297302739e-21,3.69580392482108e-20,"DBNDD2"
"WFDC2",291.036996942012,-4.19686553303384,0.482530076532828,1.11512277411338e-19,1.5285009096152e-18,"WFDC2"
"ACOT8",856.270357231165,-1.69312739101733,0.172458809837162,1.76688821957531e-23,2.95923101636164e-22,"ACOT8"
"SLC12A5",2949.4741347049,-9.25713267607398,0.444135907583902,3.00352887334032e-98,6.64565207365002e-96,"SLC12A5"
"CDH22",227.392323817438,-6.82346378639533,0.618735230671198,1.39480377126208e-29,3.23142939033749e-28,"CDH22"
"ELMO2",2978.27733145639,-0.841759193102068,0.146557673085564,4.86559078635204e-09,3.14853463348123e-08,"ELMO2"
"MKRN7P",16.659935317905,-3.33698085349068,0.707559236616067,1.71023184559096e-07,9.5866395202882e-07,"MKRN7P"
"ZNF334",571.344897649923,-2.45088961970014,0.314186485645794,1.10398197714602e-15,1.16777567253593e-14,"ZNF334"
"SLC13A3",905.623019925403,-2.45860220305454,0.318429643136646,2.05693934155528e-15,2.13185365577823e-14,"SLC13A3"
"EYA2",334.190250552509,-1.40849883048241,0.516880210298177,0.00159611544101526,0.00549369404148501,"EYA2"
"PREX1",4825.39280148388,-2.27348684107042,0.181612743159952,1.2317451059797e-36,3.93204667021382e-35,"PREX1"
"KCNB1",1916.16354424579,-2.90716067614713,0.314112156176938,2.88996238114641e-21,4.29708185741668e-20,"KCNB1"
"SPATA2",1198.63204544805,-2.61736307455357,0.170622012675648,7.54632719428041e-54,4.66065418970699e-52,"SPATA2"
"CEBPB-AS1",172.212883040592,-0.83674301487875,0.227041457028163,0.000120126018185828,0.000485811896301955,"CEBPB-AS1"
"PARD6B",295.119687155591,-2.15174702063083,0.398334248131261,1.11236313862458e-08,6.968160518384e-08,"PARD6B"
"BCAS4",445.095596100219,-4.34641319907999,0.359601925184674,3.5607936923503e-35,1.05760396398101e-33,"BCAS4"
"ADNP-AS1",77.4285252929663,-0.685072011297762,0.206186524631193,0.000581455821424163,0.00214275510324658,"ADNP-AS1"
"MOCS3",309.345866597553,-0.60025225659987,0.202363595978138,0.00216662043283544,0.00728982537512678,"MOCS3"
"KCNG1",44.9217366983541,-3.31583301652699,0.751575352341227,7.17217280999878e-07,3.75542504874393e-06,"KCNG1"
"ATP9A",7312.3754560391,-2.18263070849173,0.257787766682393,4.9042989619688e-18,6.02390782863675e-17,"ATP9A"
"BCAS1",16177.0468415107,-9.58871049662143,0.465264188725278,2.77071453607312e-96,5.76057826066754e-94,"BCAS1"
"PFDN4",598.427903374051,-0.751950429265883,0.130939144330264,5.62006360147123e-09,3.61396837510952e-08,"PFDN4"
"DOK5",277.6709345575,-2.74888654524602,0.326849537121495,6.24830377468817e-18,7.62040284632323e-17,"DOK5"
"CBLN4",67.4504518560368,-5.97033793496465,0.633531009976861,1.4448298854919e-22,2.309190507843e-21,"CBLN4"
"RTF2",3331.09687267818,-0.588972948654977,0.108950968944172,4.79550355235354e-08,2.83852146088812e-07,"RTF2"
"BMP7",902.844212453592,-5.37314705906031,0.533963207181747,2.08354533243607e-25,3.85943967396521e-24,"BMP7"
"PMEPA1",5281.54649916597,-1.52009711278637,0.293926883575207,4.68088450739488e-08,2.77339963412593e-07,"PMEPA1"
"RAB22A",2401.31588881587,-0.734778376435141,0.100925203508899,2.06438227612936e-13,1.87136777089081e-12,"RAB22A"
"VAPB",3825.64940335694,-1.38306646599692,0.143179719960877,9.72032562822677e-23,1.56861795475918e-21,"VAPB"
"ATP5F1E",7701.03336174383,-0.611138541064309,0.15217266244321,4.2622391593926e-05,0.000183006147279065,"ATP5F1E"
"ZNF831",113.446874452764,-1.61609045104486,0.344527806653074,5.21000287324006e-07,2.76858531002241e-06,"ZNF831"
"EDN3",154.442733701838,-7.33710329098386,0.853318076990794,3.41703568091894e-19,4.54928832650083e-18,"EDN3"
"PHACTR3",1653.01488695027,-5.6175658470649,0.451670813648816,4.89793062404386e-37,1.57501122433837e-35,"PHACTR3"
"FAM217B",996.524921879676,-2.14520331148813,0.181478390255805,6.30479743642256e-33,1.69800058261219e-31,"FAM217B"
"CDH4",611.79703874127,-6.93234644259713,0.332200946647062,6.51186165516006e-98,1.42126537075405e-95,"CDH4"
"LSM14B",2029.64501519677,-0.81593635843878,0.099168403054509,1.04639647223845e-16,1.18286697535555e-15,"LSM14B"
"SS18L1",3165.90239259129,-0.517824532675092,0.148456491242663,0.000384699338006328,0.00145286349582957,"SS18L1"
"HRH3",1634.09426644516,-12.3924859886474,0.7556910905409,2.09143767269858e-63,1.78234092124763e-61,"HRH3"
"CABLES2",470.920920379,-0.587229205820553,0.105265816281803,1.80762169039601e-08,1.11482716067321e-07,"CABLES2"
"NTSR1",39.6239633392564,-4.05162341129452,0.644493772866792,1.23514045148545e-11,9.80207299726898e-11,"NTSR1"
"COL9A3",1850.25786401824,-5.40440504198691,0.322331232916443,1.17595789216516e-64,1.03697127840195e-62,"COL9A3"
"TCFL5",1385.94180752848,-2.09985685254457,0.2151285276156,3.30533342866294e-23,5.45069257885664e-22,"TCFL5"
"HAR1B",37.3911986620367,-5.19738205538941,0.622608868614401,1.68436504555973e-18,2.13354380180078e-17,"HAR1B"
"NKAIN4",712.540032235992,-8.75547934755289,0.427642993021139,1.00057706793582e-94,1.96190385658065e-92,"NKAIN4"
"FLJ16779",794.071472075637,-8.26858139589831,0.569120604771233,3.00322362513102e-49,1.56945277961208e-47,"FLJ16779"
"COL20A1",229.814797609733,-6.37159375487761,0.518622597211586,4.89853100252925e-36,1.50785349653477e-34,"COL20A1"
"CHRNA4",8228.47807228916,-6.99968274553603,0.544867667265392,4.93783324367248e-39,1.72412470797097e-37,"CHRNA4"
"LOC100130587",336.309635241854,-6.50463546867071,0.884407512293658,6.57123476583728e-15,6.58146820868275e-14,"LOC100130587"
"KCNQ2",4542.43871732331,-11.4629338040614,0.713763671534091,9.6194834965742e-61,7.53239913079962e-59,"KCNQ2"
"EEF1A2",5672.9575509444,-8.89971364938864,0.549496804987383,1.24821918399609e-60,9.72663204201152e-59,"EEF1A2"
"STMN3",5195.17421359019,-3.39856990327448,0.264241835688786,5.84914186530355e-39,2.0318192984998e-37,"STMN3"
"ARFRP1",2110.04979492932,-0.731519874424228,0.144173062732295,2.41692695854352e-07,1.3335675113858e-06,"ARFRP1"
"LIME1",6342.13667392178,-1.97573972370928,0.277397977870815,1.960507852867e-13,1.78155795559607e-12,"LIME1"
"DNAJC5",5188.7374349279,-2.25139215318202,0.158974421408843,3.32740730753919e-46,1.52709316345531e-44,"DNAJC5"
"SAMD10",530.805616498653,-3.11006528599925,0.171315263569626,1.35398304759134e-74,1.57752107006203e-72,"SAMD10"
