"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Abcb9",0.143457263147083,0.578030449663012,1.30488914193905,0.109938276391745,"6",1672.6034053303,"2",-0.0717105991008953
"Nfatc3",0.143419422632967,0.594127016181403,1.19711958366807,0.119803756107238,"8",9709.03481966786,"5",0.0737877446208069
"Scfd2",0.143387471799985,0.584163451087794,1.25308937264545,0.114427170902642,"5",1044.8823605295,"2",0.0738010854137964
"Eif2s2",0.143762000458072,0.573991363753764,1.34136982102505,0.107175514317305,"7",2024.6492991913,"2",0.0743407001540535
"Gm34086",0.143646728795197,1,0,1,"1",27.2608480365833,"1",-0.0667436838389405
"Itpkc",0.14373457298687,0.595211613295743,1.19711958366807,0.120067013310781,"4",405.09752861757,"5",0.0729627859275305
"Ltf",0.143587905625039,0.641800792053429,1.0086042133297,0.142362984139252,"5",761.007815817249,"4",0.0383854319534381
"Prmt7",0.143695590817807,0.588003457769822,1.23465430195121,0.116385283387192,"6",1447.31173600118,"3",0.0743492894270281
"Tcf20",0.143535458796116,0.474955560937245,2.20507994169768,0.0650930862332407,"4",346.791984281961,"4",0.0700172275938037
"Tmem94",0.143853794412322,0.647515472013499,0.991008294653493,0.1451590215626,"6",1998.80463372038,"4",-0.074028898873276
"Sde2",0.143923629432274,0.595331797899371,1.19711958366807,0.120224939426086,"7",2559.17951273714,"5",0.0737594773821279
"1810032O08Rik",0.144112284159015,0.548539391483087,1.55009335863902,0.0929700674839003,"4",398.305231556169,"1",0.0735412968877692
"Dynlt1f",0.144093797749789,0.647515472013499,0.989440068184805,0.145631658129774,"3",114.155008732073,"3",0.0709289805053708
"Micu3",0.144128862168026,0.641216095067734,1.01654601711375,0.141782919554637,"3",167.512498110414,"1",-0.0708258532207191
"Sod1",0.144160743926489,0.576419293371535,1.33491654150395,0.107992327193784,"7",2241.23471491106,"4",-0.0717481445316172
"Eri3",0.144268266789805,0.644078716337934,1.0086042133297,0.143037541270558,"5",987.216923081827,"4",0.0717141870349608
"Slc16a6",0.144222339727326,0.589048977325127,1.23465430195121,0.116811920145907,"7",2373.97345928928,"3",-0.0703607121955677
"Ankrd50",0.144677504696127,0.577311745663396,1.33491654150395,0.108379438113135,"7",3445.38312986864,"4",-0.0714275947143029
"Fgfrl1",0.144660857777029,0.705105233549174,0.771233938138709,0.187570658685162,"3",107.904387541192,"2",-0.0701230175503454
"Gm4356",0.144703515869521,0.743258241303058,0.652932072320505,0.221621087405383,"2",52.8330922207846,"5",-0.0666812588799507
"Cnbp",0.144803165715896,0.597208349086543,1.19711958366807,0.120959649889118,"8",37725.2467192382,"5",0.074083183638924
"Ctr9",0.144998962084196,0.577360627696197,1.33491654150395,0.108620245218354,"7",3291.79863548532,"4",-0.0703790279036733
